idx,CommunicationRound,TimeCost
3,0,Error,13.337221616467938
3,1,Error,0.9204025781933907
3,2,Error,1.030093548045897
3,3,Error,2.6065794706368703
3,4,Error,2.620723041443331
3,5,Error,2.4993887161055652
3,6,Error,1.8363635170390753
3,7,Error,2.1725277131681886
3,8,Error,0.24004662033149698
3,9,0.9822788238525391
3,10,1.0484709739685059
3,11,Error,2.784328689351691
3,12,Error,2.001596628434213
3,13,Error,0.31408284358595884
3,14,Error,0.6892887421337764
3,15,Error,2.548556549397948
3,16,Error,2.64476290444809
3,17,Error,0.08111147638277699
3,18,Error,1.8306242568369795
3,19,Error,1.9990503058927784
3,20,Error,1.602247042372775
3,21,Error,0.3014234699064803
3,22,Error,2.794897152702541
3,23,Error,0.5150290114906462
3,24,Error,0.06500889002062953
3,25,1.132561445236206
3,26,Error,1.7883117447633898
3,27,Error,1.085932080820043
3,28,Error,1.4203773463334608
3,29,Error,0.10345871890873665
3,30,1.0205092430114746
3,31,Error,3.0817626764994563
3,32,Error,0.10964354943833071
3,33,Error,0.6756108416622454
3,34,Error,0.8853465166275699
3,35,1.1060097217559814
3,36,Error,1.1252913032165
3,37,Error,3.0816496214622036
3,38,Error,2.9176980720260888
3,39,Error,3.01395635584492
3,40,Error,1.044668327206477
3,41,Error,0.8995298626356034
3,42,Error,1.2382437722591515
3,43,Error,0.6147960650200577
3,44,Error,0.8886593866934268
3,45,Error,1.2031725381287284
3,46,Error,1.296177407389388
3,47,Error,0.7033435432040194
3,48,Error,0.435219296916234
3,49,Error,2.215650662356231
3,50,Error,3.1826230911967768
3,51,Error,0.1578696446198975
3,52,Error,1.5013165456269622
3,53,Error,0.22674553277109338
3,54,1.122704267501831
3,55,Error,2.872370804479587
3,56,1.0752344131469727
3,57,Error,3.3487199479742915
3,58,Error,0.8851049773037554
3,59,Error,1.7410387443589512
3,60,Error,2.239173440985308
3,61,Error,0.9736404717508752
3,62,Error,2.4682872599547774
