idx,CommunicationRound,TimeCost
4,0,Error,18.269031249224536
4,1,1.8090250492095947
4,2,1.8287439346313477
4,3,2.171505928039551
4,4,2.190129518508911
4,5,2.233625888824463
4,6,2.1585378646850586
4,7,1.9658691883087158
4,8,1.958078384399414
4,9,2.012315511703491
4,10,2.1483254432678223
4,11,2.1349422931671143
4,12,2.271730661392212
4,13,2.228201150894165
4,14,2.319070816040039
4,15,2.1737723350524902
4,16,2.354053497314453
4,17,Error,0.8907924038930335
4,18,1.915761947631836
4,19,1.9733216762542725
4,20,2.143123149871826
4,21,Error,0.7688992780987592
4,22,2.1684963703155518
4,23,1.9610280990600586
4,24,2.159593105316162
4,25,2.1421780586242676
4,26,2.208865165710449
4,27,2.248610496520996
4,28,2.076017379760742
4,29,2.2933671474456787
4,30,2.113476037979126
4,31,2.111435890197754
4,32,2.02472186088562
4,33,1.784869909286499
4,34,1.9451045989990234
4,35,Error,5.458736058966457
4,36,2.37692928314209
4,37,2.111947774887085
4,38,Error,0.40154067070894295
4,39,2.15102219581604
4,40,2.1875808238983154
4,41,2.033130407333374
4,42,Error,0.05623254672108048
4,43,2.1489639282226562
4,44,2.238881826400757
4,45,2.1661791801452637
4,46,2.250706911087036
4,47,2.1419837474823
4,48,1.930692434310913
4,49,2.079608201980591
4,50,2.105081558227539
4,51,2.3049252033233643
4,52,2.2739806175231934
4,53,2.251619338989258
4,54,2.1724693775177
4,55,2.237487554550171
4,56,2.2671337127685547
4,57,2.2061209678649902
4,58,2.1552751064300537
4,59,2.261178493499756
4,60,2.312349557876587
4,61,2.3794972896575928
4,62,2.216261148452759
4,63,2.468627452850342
4,64,2.169877052307129
4,65,2.2489805221557617
4,66,2.2954883575439453
4,67,2.1652121543884277
4,68,2.0982139110565186
4,69,2.456669330596924
4,70,2.280463218688965
4,71,2.0366289615631104
4,72,2.048969030380249
4,73,2.0985143184661865
4,74,2.282949686050415
4,75,2.1107473373413086
4,76,2.1757874488830566
4,77,2.111611843109131
4,78,2.3496105670928955
4,79,2.017876386642456
4,80,2.016016960144043
4,81,1.9872922897338867
4,82,1.8275997638702393
4,83,2.2604970932006836
4,84,2.282198190689087
4,85,2.221271276473999
4,86,2.2293894290924072
4,87,Error,2.651687728167084
4,88,2.0232157707214355
4,89,2.3450422286987305
4,90,2.228989601135254
4,91,2.214448928833008
4,92,2.1726551055908203
4,93,2.0729711055755615
4,94,2.2214529514312744
4,95,Error,2.2647848936861745
4,96,2.081174612045288
4,97,2.298564910888672
4,98,2.1986148357391357
4,99,2.266709327697754
4,100,2.063011646270752
4,101,2.1736602783203125
4,102,2.0686774253845215
4,103,2.0377907752990723
4,104,2.2193546295166016
4,105,2.1003074645996094
4,106,2.1605567932128906
4,107,1.846576452255249
4,108,2.1168971061706543
4,109,2.012312889099121
4,110,2.162382125854492
4,111,2.281796455383301
4,112,2.2738003730773926
4,113,2.4029743671417236
4,114,2.252135753631592
4,115,2.2462453842163086
4,116,2.2255303859710693
4,117,2.200690507888794
4,118,2.2130775451660156
4,119,2.0796735286712646
4,120,2.110867977142334
4,121,2.2337827682495117
