idx,CommunicationRound,TimeCost
5,0,Error,32.00740391422717
5,1,Error,11.814932743755048
5,2,Error,0.3764223456837184
5,3,Error,6.811046869933533
5,4,Error,23.19184285587718
5,5,Error,58.53303537224305
5,6,Error,1.0811854771256875
5,7,Error,5.6135243566899815
5,8,Error,4.5631079463161
5,9,Error,12.394308452951567
5,10,11.76262354850769
5,11,Error,3.0261827692671823
5,12,0.8427329063415527
5,13,Error,2.8305551189115317
5,14,Error,1.1826479899833602
5,15,10.195874452590942
5,16,1.748051404953003
5,17,9.638660669326782
5,18,2.146824598312378
5,19,Error,4.635770675291365
5,20,Error,7.549503800335017
5,21,Error,20.01958204454286
5,22,Error,9.090607192513625
5,23,10.404958009719849
5,24,Error,20.824832017939844
5,25,Error,4.272299458653529
5,26,Error,11.399961434904242
5,27,Error,19.083511739602272
5,28,16.153087854385376
5,29,Error,9.53691742944951
5,30,Error,9.401429148976645
5,31,Error,4.717493070880386
