idx,CommunicationRound,TimeCost
6,0,6.786741733551025
6,1,Error,2.085034940256745
6,2,0.6399619579315186
6,3,Error,0.5357831250890742
6,4,Error,0.9113223148654909
6,5,0.4279205799102783
6,6,Error,1.8605889725728577
6,7,0.45470666885375977
6,8,Error,1.3420976191067349
6,9,0.5696001052856445
6,10,Error,1.1679432086216688
6,11,Error,0.14117832988419154
6,12,Error,2.137526316120324
6,13,0.47890353202819824
6,14,0.6826047897338867
6,15,Error,0.09159420720162778
6,16,Error,1.5962765452205367
6,17,0.6568539142608643
6,18,Error,1.0995172309628796
6,19,Error,0.8608792213382751
6,20,0.5271553993225098
6,21,0.3942558765411377
6,22,Error,0.2669287850847366
6,23,0.7360942363739014
6,24,Error,1.1967675027749842
6,25,Error,0.0197593636579789
6,26,Error,1.052273342367138
6,27,0.4693794250488281
6,28,Error,0.17286958841051026
6,29,1.0187487602233887
6,30,Error,1.171301408655666
6,31,0.4742441177368164
6,32,Error,0.9011023667456428
6,33,Error,0.22883502174223178
6,34,Error,1.5236704363784397
6,35,0.5784666538238525
6,36,0.8801496028900146
6,37,0.3525688648223877
6,38,0.5240263938903809
6,39,0.6990456581115723
6,40,Error,0.11552331527715917
6,41,Error,1.0967383365929368
6,42,Error,0.44111154703544847
6,43,Error,0.876963576996417
6,44,Error,1.0550943143311142
6,45,0.6170182228088379
6,46,Error,0.6151732543657737
6,47,Error,0.047875428361542724
6,48,Error,1.0966850141269775
6,49,Error,1.266932198889746
6,50,Error,1.3505811995423365
6,51,0.5864579677581787
6,52,Error,0.8341765033841522
6,53,Error,1.0575883862633362
6,54,Error,1.1964575185234543
6,55,Error,1.2366292219735782
6,56,Error,0.8610629394054558
6,57,Error,1.4514894481737626
6,58,Error,1.404840376829759
6,59,Error,0.8375147787528555
6,60,Error,0.8439760547439055
6,61,0.926257848739624
6,62,Error,1.9578463981174752
6,63,Error,1.3502083756870862
6,64,Error,1.0958007134936325
6,65,0.5837874412536621
6,66,Error,0.8786086658260327
6,67,Error,0.40548860172524526
6,68,Error,1.409523748263243
6,69,Error,0.017292433640639954
6,70,Error,1.4826849617732627
6,71,Error,1.5996325655090609
6,72,Error,0.4185411874504159
6,73,Error,1.1108632627794477
6,74,Error,0.3257031348441204
6,75,Error,0.3608194079615046
6,76,Error,1.6313364309252225
6,77,Error,0.5289988024757681
6,78,Error,0.7985296775878835
6,79,0.5534048080444336
6,80,Error,0.21675764440105325
6,81,Error,1.6798563454516338
6,82,0.5909717082977295
6,83,0.491696834564209
6,84,0.3964264392852783
6,85,Error,0.8863070651692629
6,86,0.6307430267333984
6,87,Error,0.5733677796619021
6,88,Error,0.00955690216996601
6,89,Error,0.6538101033326632
6,90,Error,0.30397290000420935
6,91,Error,0.8507672883607981
6,92,Error,1.616527033032177
6,93,Error,1.7279004717546051
6,94,Error,0.31564476660833246
6,95,0.4838745594024658
6,96,0.5924139022827148
6,97,0.6476564407348633
6,98,Error,1.0586312182836812
6,99,Error,0.5230511416462628
6,100,Error,1.024922847583608
6,101,Error,0.04882570193410921
6,102,Error,1.3824632076147294
6,103,Error,0.5812077067574468
6,104,0.5097906589508057
6,105,0.6062238216400146
6,106,Error,0.7792548060910675
6,107,0.7458300590515137
6,108,0.4736807346343994
6,109,Error,0.27313481713671256
6,110,0.7312726974487305
6,111,Error,0.9169771304244021
6,112,Error,1.8915823069667457
6,113,Error,0.8806665014880287
6,114,0.47947120666503906
6,115,Error,2.1027733492474106
6,116,0.7527403831481934
6,117,Error,0.9354073889707007
6,118,Error,2.18492898187835
6,119,Error,0.5555975377961513
6,120,Error,0.04289700622313405
6,121,Error,0.09961664873625602
6,122,0.7075364589691162
6,123,Error,0.5559832841307885
6,124,Error,1.7623223726218413
6,125,Error,0.6072932666364891
6,126,0.8923397064208984
6,127,0.6071152687072754
6,128,0.6369752883911133
6,129,Error,0.6699264161405766
6,130,Error,1.1231034285032604
6,131,0.7081856727600098
6,132,0.5873293876647949
6,133,Error,0.21446155685934773
6,134,0.450394868850708
6,135,Error,0.8776044914986413
6,136,0.5824844837188721
6,137,Error,0.939638504991926
6,138,0.5878336429595947
6,139,0.5240633487701416
6,140,Error,0.5214724190129191
6,141,0.6215877532958984
6,142,Error,0.027516869498606482
6,143,Error,0.5142697146649743
6,144,Error,0.690615674212223
