idx,CommunicationRound,TimeCost
9,0,Error,17.676495812069696
9,1,Error,1.2440008001059717
9,2,0.6917018890380859
9,3,Error,0.6656756676965015
9,4,Error,0.7745180868129256
9,5,Error,0.533097486401789
9,6,0.7356557846069336
9,7,Error,1.298086290216701
9,8,Error,0.16415470324798406
9,9,Error,0.213818786657213
9,10,Error,0.34562637492060827
9,11,Error,0.2323387894871768
9,12,Error,1.196569913636608
9,13,Error,0.02011965428614783
9,14,Error,0.2280561005192015
9,15,Error,0.8584831239067581
9,16,Error,0.6699477907194504
9,17,Error,1.3385457639276879
9,18,Error,1.8241871199702073
9,19,Error,0.2577439393392404
9,20,Error,1.0818934845202957
9,21,0.8364722728729248
9,22,0.9719350337982178
9,23,Error,0.3612180235637699
9,24,0.7148971557617188
9,25,Error,0.1195442229065229
9,26,Error,0.7773790494074067
9,27,Error,1.6267394538374
9,28,Error,0.12002896425808358
9,29,Error,0.10274396674365394
9,30,Error,0.586099648913496
9,31,Error,0.9753027210015777
9,32,Error,0.7623593543263935
9,33,Error,0.7109265877457098
9,34,Error,0.29181606179258124
9,35,Error,1.1952298247365671
9,36,Error,0.008865678618218836
9,37,Error,0.6603715195541037
9,38,0.6492788791656494
9,39,Error,0.3967298919534702
9,40,Error,0.5154496068279739
9,41,Error,1.947678758378488
9,42,0.778855562210083
9,43,Error,1.2465194137456572
9,44,0.4173731803894043
9,45,Error,2.258726244945158
9,46,0.7937366962432861
9,47,Error,0.5591991734162629
9,48,Error,2.845225828756535
9,49,Error,0.9850261212664182
9,50,Error,1.067982759757861
9,51,Error,0.08898577906047904
9,52,0.8937249183654785
9,53,0.5908446311950684
9,54,Error,1.1455515412363122
9,55,Error,2.0951322851234297
9,56,Error,0.6603188307519353
9,57,Error,0.41292691406286103
9,58,Error,0.11433058300752288
9,59,Error,0.30522396097693366
9,60,Error,1.8240383898109178
9,61,Error,0.5775903836903489
9,62,Error,1.1409336572939195
9,63,Error,0.5024056315726838
9,64,Error,0.7160922410700015
9,65,Error,0.8475285517674284
9,66,Error,1.3994564236477136
9,67,Error,1.2457776508862948
9,68,Error,0.6453825763101136
9,69,0.9147601127624512
9,70,Error,1.6288159073790094
9,71,Error,1.2590327928511038
9,72,Error,1.2750940535717108
9,73,Error,0.4187338710922461
9,74,Error,0.9388442065509464
9,75,0.5917494297027588
9,76,0.42308998107910156
9,77,0.6373722553253174
9,78,Error,0.6002686014859541
9,79,Error,0.24768280855596708
9,80,Error,0.6509160157046223
9,81,Error,0.05166123390890494
9,82,Error,0.7722254459779949
9,83,Error,0.2817275809962105
9,84,Error,1.0246581366255314
9,85,Error,1.7287392209080865
9,86,Error,0.3093815998027029
9,87,Error,0.3612294994338951
9,88,Error,1.0922104686126295
9,89,Error,0.295356617988732
9,90,0.6490788459777832
9,91,Error,1.934127158124848
9,92,Error,0.570101773089581
9,93,Error,0.5499915711329403
9,94,Error,1.107728596659471
9,95,Error,0.6840876113586756
9,96,Error,1.2860779479743967
9,97,Error,0.13994261836633237
9,98,Error,0.07091578912167047
9,99,0.8905880451202393
9,100,Error,0.4285344182321332
9,101,Error,1.1918842210290925
9,102,Error,2.015541175244349
9,103,0.8683505058288574
9,104,Error,0.8031815232037818
9,105,Error,2.735516937886696
9,106,Error,1.0624036331822626
9,107,Error,0.8083545402541484
9,108,Error,0.9176070063281045
9,109,Error,0.8253409467521536
9,110,Error,0.5824449083220071
9,111,Error,0.9368792629525977
9,112,0.8613700866699219
9,113,0.737673282623291
9,114,Error,1.451929100842168
9,115,Error,0.08945367178513004
9,116,0.685819149017334
9,117,Error,0.6875634814122202
9,118,Error,0.8858144995569279
9,119,0.8671174049377441
9,120,Error,0.97422478593372
9,121,Error,0.216200534113277
9,122,Error,0.2517328326230952
9,123,Error,0.8397705347147855
9,124,Error,0.2035761723349408
9,125,0.70113205909729
9,126,Error,0.7400835887131442
9,127,Error,1.2267818171427245
9,128,Error,2.0127376832780075
9,129,Error,0.22360660880047872
9,130,Error,1.6668763652604865
9,131,0.5908842086791992
9,132,Error,2.4394970204260185
9,133,Error,0.34894237186332744
9,134,Error,1.3060822142897035
9,135,Error,0.07234238041974173
9,136,Error,2.2502338771955057
9,137,Error,1.4789258350540535
9,138,Error,0.8358024280445608
9,139,Error,0.7443042234403039
9,140,Error,0.039220613483325756
9,141,Error,1.7823971942692354
9,142,Error,2.2401403176399355
9,143,0.46567368507385254
9,144,Error,1.7667993980718437
9,145,Error,0.03221625826186726
9,146,0.7831630706787109
9,147,Error,1.65535189996459
9,148,Error,0.5233556554876405
9,149,Error,0.451490149306623
9,150,Error,0.22157633204754146
9,151,0.5211737155914307
9,152,0.645880937576294
9,153,Error,0.8463891302464298
9,154,Error,0.15808748546914034
9,155,0.5674247741699219
9,156,Error,0.7176100887432847
9,157,Error,2.01083342725535
9,158,Error,0.9605177905107023
9,159,Error,0.7898757095788879
9,160,Error,1.9522059381369021
9,161,Error,0.47355171657087614
9,162,0.4166860580444336
9,163,0.6623022556304932
9,164,Error,2.6075854757863954
9,165,Error,1.2217405668107812
9,166,Error,0.3187822218760306
9,167,0.5202975273132324
9,168,Error,1.6000335064054763
9,169,Error,0.09960109189229215
9,170,Error,0.4257978762588433
9,171,Error,0.8528283288312482
9,172,Error,1.0025818831626896
9,173,Error,1.6845641042989563
9,174,Error,2.4598213256626145
9,175,Error,0.6072803128721633
9,176,Error,2.357181611980181
9,177,Error,1.228362903074426
9,178,Error,0.2707730797208862
9,179,0.9434256553649902
9,180,Error,0.3473815838969252
9,181,Error,0.7124324582451201
9,182,Error,0.25333238097421634
9,183,Error,0.9782366594953603
9,184,Error,2.0183265493100633
9,185,Error,0.05712064894686086
9,186,Error,1.2873525373096013
