idx,CommunicationRound,TimeCost
2,0,6.489546298980713
2,1,0.4839634895324707
2,2,0.5262491703033447
2,3,0.49372315406799316
2,4,0.44064855575561523
2,5,0.3963439464569092
2,6,0.39105796813964844
2,7,0.3925166130065918
2,8,0.44178247451782227
2,9,0.4064614772796631
2,10,0.41260337829589844
2,11,0.395460844039917
2,12,0.417492151260376
2,13,0.4363856315612793
2,14,0.3866081237792969
2,15,0.40816640853881836
2,16,0.40166258811950684
2,17,0.39984130859375
2,18,0.4246797561645508
2,19,0.3988988399505615
2,20,0.40264105796813965
2,21,0.3983187675476074
2,22,0.3923516273498535
2,23,0.4091475009918213
2,24,0.4436979293823242
2,25,0.4115884304046631
2,26,0.4034848213195801
2,27,0.4000396728515625
2,28,0.40595459938049316
2,29,0.4318513870239258
2,30,0.41378259658813477
2,31,0.4033052921295166
2,32,0.3884396553039551
2,33,0.42687034606933594
2,34,0.4417870044708252
2,35,0.40541815757751465
2,36,0.3782639503479004
2,37,0.3494274616241455
2,38,0.39695119857788086
2,39,0.4307680130004883
2,40,0.4094974994659424
2,41,0.39929747581481934
2,42,0.42004966735839844
2,43,0.40256571769714355
2,44,0.40530872344970703
2,45,0.37710094451904297
2,46,0.35301709175109863
2,47,0.3407936096191406
2,48,0.35460352897644043
2,49,0.34989356994628906
2,50,Error,0.003926249874306477
2,51,0.42206311225891113
2,52,0.39473485946655273
2,53,Error,0.562310968235387
2,54,0.4494364261627197
2,55,0.41653871536254883
2,56,0.41304874420166016
2,57,0.35710930824279785
2,58,0.384868860244751
2,59,0.36228013038635254
2,60,0.47667884826660156
2,61,0.47110629081726074
2,62,0.4728538990020752
2,63,0.4799034595489502
2,64,0.4815964698791504
2,65,0.45504283905029297
2,66,0.44053053855895996
2,67,0.46564364433288574
2,68,Error,1.095047082156782
2,69,0.4217488765716553
2,70,0.4662668704986572
2,71,0.4660520553588867
2,72,0.48386359214782715
2,73,0.4759256839752197
2,74,0.4666595458984375
2,75,Error,0.18070813929782875
2,76,0.4140806198120117
2,77,0.42946290969848633
2,78,0.4274022579193115
2,79,0.446260929107666
2,80,0.41719722747802734
2,81,0.46033787727355957
2,82,0.5362322330474854
2,83,0.48476290702819824
2,84,0.426419734954834
2,85,0.42297792434692383
2,86,0.4114189147949219
2,87,0.4320807456970215
2,88,0.4276108741760254
2,89,0.4348006248474121
2,90,0.4093153476715088
2,91,0.4044191837310791
2,92,0.38733482360839844
2,93,0.42721056938171387
2,94,0.46760034561157227
2,95,Error,0.07347445524674755
2,96,0.46654629707336426
2,97,0.4618654251098633
2,98,0.45477962493896484
2,99,0.4865257740020752
2,100,0.4712550640106201
2,101,0.46707797050476074
2,102,0.4886767864227295
2,103,0.4636261463165283
2,104,0.4740614891052246
2,105,0.48551368713378906
2,106,Error,0.3688091441318333
2,107,0.4913456439971924
2,108,0.47722887992858887
2,109,0.49262571334838867
2,110,0.4908914566040039
2,111,0.4925711154937744
2,112,0.474013090133667
2,113,0.4795558452606201
2,114,0.43866968154907227
2,115,0.5091266632080078
2,116,0.46242761611938477
2,117,0.4632112979888916
2,118,0.4715118408203125
2,119,0.49529433250427246
2,120,0.4901454448699951
2,121,0.4906601905822754
2,122,0.47794413566589355
2,123,Error,1.2691353589498986
2,124,0.4019894599914551
2,125,Error,0.5799571098141169
2,126,0.490234375
2,127,0.43778347969055176
2,128,0.41109228134155273
2,129,0.49131083488464355
2,130,0.47544336318969727
2,131,Error,0.9086636063526764
2,132,0.4202733039855957
2,133,0.4251370429992676
2,134,0.4700627326965332
2,135,0.42633724212646484
2,136,0.4366919994354248
2,137,0.442657470703125
2,138,0.44295644760131836
2,139,0.43093323707580566
2,140,0.4307870864868164
2,141,0.43691420555114746
2,142,0.39128875732421875
2,143,0.3962850570678711
2,144,0.43088221549987793
2,145,0.4786067008972168
2,146,0.4604017734527588
2,147,0.4663553237915039
2,148,0.4781954288482666
2,149,Error,0.6746272612095545
2,150,0.4410583972930908
2,151,0.45593762397766113
2,152,0.4436023235321045
2,153,0.4700016975402832
2,154,0.4228241443634033
2,155,0.42566728591918945
2,156,0.4584524631500244
2,157,0.43067336082458496
2,158,0.4418373107910156
2,159,Error,0.14607093381148975
2,160,Error,0.5491699496123355
2,161,0.4906744956970215
2,162,0.4356403350830078
2,163,0.4210176467895508
2,164,0.4838833808898926
2,165,0.4737823009490967
2,166,0.47513842582702637
2,167,0.5095751285552979
2,168,0.450908899307251
2,169,0.4629359245300293
2,170,0.43515563011169434
2,171,0.42240214347839355
2,172,0.433821439743042
2,173,0.46261167526245117
2,174,0.49659299850463867
2,175,0.4303617477416992
2,176,0.44559526443481445
2,177,0.4937784671783447
2,178,0.48840785026550293
2,179,0.47220325469970703
2,180,0.46779561042785645
2,181,0.4750535488128662
2,182,0.4696626663208008
2,183,0.4136228561401367
2,184,0.41809606552124023
2,185,Error,1.2110828815644117
2,186,0.48230981826782227
2,187,0.48558473587036133
2,188,0.48049283027648926
2,189,Error,0.7503571768902814
2,190,0.42673826217651367
2,191,Error,0.5186740291086656
2,192,0.4483213424682617
2,193,0.46433591842651367
2,194,0.4764981269836426
2,195,0.46106743812561035
2,196,0.4376845359802246
2,197,0.42520976066589355
2,198,0.43872499465942383
2,199,Error,0.9588569804485675
2,200,0.36477017402648926
2,201,0.3857288360595703
2,202,0.3807511329650879
2,203,0.3966951370239258
2,204,0.3691234588623047
2,205,0.3352489471435547
2,206,0.3461296558380127
2,207,0.4223170280456543
2,208,0.4158930778503418
2,209,0.4063267707824707
2,210,0.41547632217407227
2,211,0.43010449409484863
2,212,0.4249758720397949
2,213,0.45391035079956055
2,214,0.4780428409576416
2,215,Error,0.568030473621452
2,216,0.49002552032470703
2,217,0.4719967842102051
2,218,0.4717109203338623
2,219,0.4684944152832031
2,220,0.5009918212890625
2,221,0.4971797466278076
2,222,Error,1.2905447437973712
2,223,0.4394192695617676
2,224,0.3583712577819824
2,225,Error,0.9709842737884496
2,226,0.469775915145874
2,227,0.4575812816619873
2,228,0.510124921798706
2,229,Error,1.1130278039709978
2,230,0.46083688735961914
2,231,0.47281765937805176
2,232,0.46342945098876953
2,233,Error,0.7182004268860943
2,234,0.43649744987487793
2,235,0.43386054039001465
2,236,0.43057966232299805
2,237,0.45339107513427734
2,238,0.4404020309448242
2,239,0.46209120750427246
2,240,0.47487711906433105
2,241,Error,0.9985790798145601
2,242,0.4741535186767578
2,243,0.47130751609802246
2,244,0.4818153381347656
2,245,0.4799079895019531
2,246,0.44104743003845215
2,247,0.437732458114624
2,248,0.4195363521575928
2,249,0.43851161003112793
2,250,0.46361684799194336
2,251,0.4755716323852539
2,252,0.47513556480407715
2,253,0.47389721870422363
2,254,0.4855823516845703
2,255,0.46773695945739746
2,256,0.48493504524230957
2,257,0.4544367790222168
2,258,0.4473989009857178
2,259,0.48511266708374023
2,260,0.4668745994567871
2,261,0.43245863914489746
2,262,0.4176602363586426
2,263,0.47609591484069824
2,264,0.5258059501647949
2,265,Error,1.2434125939837724
2,266,0.42693114280700684
2,267,0.3959662914276123
2,268,0.42464613914489746
2,269,0.43655872344970703
2,270,0.4393622875213623
2,271,0.43172216415405273
2,272,0.44940972328186035
2,273,0.4279162883758545
2,274,0.4331512451171875
2,275,0.418475866317749
2,276,0.45812368392944336
2,277,0.44973325729370117
2,278,0.47368741035461426
2,279,0.4858131408691406
2,280,0.47017598152160645
2,281,0.47415685653686523
2,282,0.5113775730133057
2,283,0.48932695388793945
2,284,0.47993040084838867
2,285,0.4577357769012451
2,286,0.4625229835510254
2,287,0.4766833782196045
2,288,0.4106757640838623
2,289,0.4126462936401367
2,290,0.4343421459197998
2,291,0.4534330368041992
