idx,CommunicationRound,TimeCost
8,0,7.513931035995483
8,1,Error,1.2049644958390857
8,2,Error,0.50848532500436
8,3,Error,0.9155925221145332
8,4,Error,0.9164044098365209
8,5,Error,0.5646458296486281
8,6,Error,1.4331380951670767
8,7,0.9690184593200684
8,8,Error,0.3236095694948927
8,9,1.0630404949188232
8,10,Error,0.8728548418945641
8,11,1.1245231628417969
8,12,1.0848162174224854
8,13,Error,2.03418043176631
8,14,Error,0.45162869488583196
8,15,Error,2.203497998073741
8,16,Error,1.2323161686099424
8,17,Error,1.3376659599488139
8,18,0.9643163681030273
8,19,1.1159672737121582
8,20,Error,1.0485786276987459
8,21,0.8785271644592285
8,22,Error,0.7960866641366705
8,23,0.9717464447021484
8,24,Error,2.012929137907464
8,25,Error,1.802466583753912
8,26,Error,0.2138988558763439
8,27,Error,0.04852546630809999
8,28,Error,0.25717161978478037
8,29,Error,1.2778586721552818
8,30,Error,2.351332177281795
8,31,Error,2.0569483062162925
8,32,Error,1.209391523656496
8,33,1.0492093563079834
8,34,Error,1.991106456923406
8,35,Error,1.7423143531185008
8,36,0.8750290870666504
8,37,Error,0.6202817426367477
8,38,1.0085091590881348
8,39,Error,1.382403355858335
8,40,0.9379231929779053
8,41,1.0690574645996094
8,42,Error,0.8944859145783215
8,43,Error,1.4508943740877491
8,44,0.8804926872253418
8,45,Error,2.5065261641744017
8,46,1.0062286853790283
8,47,Error,1.064938064045245
8,48,Error,1.2759277050352873
8,49,1.1027655601501465
8,50,Error,1.4068655071854441
8,51,Error,1.0592354501269585
8,52,Error,1.6987471485140526
8,53,Error,0.7978355752473053
8,54,Error,3.3340750545954094
8,55,Error,1.515067638945681
8,56,Error,2.7900370052296615
8,57,Error,2.1138983559518914
8,58,Error,2.2651064075631178
8,59,Error,0.48085742068138604
8,60,Error,1.2582612403328575
8,61,Error,1.4417103319568607
8,62,Error,2.4069795085265167
8,63,Error,1.0923044399483084
8,64,Error,1.5128257880827716
8,65,Error,2.2760837584696727
8,66,Error,0.17044728301873366
