idx,CommunicationRound,TimeCost
2,0,30.605432271957397
2,1,19.343027114868164
2,2,15.279778003692627
2,3,15.42274522781372
2,4,Error,32.19665518843071
2,5,19.88996410369873
2,6,19.870293855667114
2,7,Error,16.524448402593745
2,8,17.208817958831787
2,9,19.07118844985962
2,10,17.283167600631714
2,11,15.949739694595337
2,12,18.972185611724854
2,13,19.37986993789673
2,14,17.38742685317993
2,15,19.281824827194214
2,16,Error,47.70745552328243
2,17,15.323259353637695
2,18,17.854137659072876
2,19,Error,39.60499448413575
2,20,Error,11.068708568973173
2,21,17.18698763847351
2,22,19.403636932373047
