idx,CommunicationRound,TimeCost
8,0,Error,26.181248335098285
8,1,Error,8.61410430753878
8,2,Error,2.2106486496197997
8,3,Error,2.6980280678408852
8,4,Error,3.13970084570755
8,5,Error,0.877545021824811
8,6,Error,3.4751967226452756
8,7,2.928365707397461
8,8,Error,11.22151364858772
8,9,Error,5.844196979801208
8,10,3.4978859424591064
8,11,Error,10.864549503330101
8,12,Error,6.462242959744568
8,13,Error,2.1262020459507154
8,14,Error,6.5077025617817865
8,15,Error,4.391888368318824
8,16,Error,4.834965788493733
8,17,3.5028419494628906
8,18,3.12955641746521
8,19,Error,5.640428284267178
8,20,Error,2.6933991901875234
8,21,Error,4.370295564550764
8,22,Error,3.379281591856106
8,23,Error,2.8640110478588725
8,24,Error,0.8957290783214144
8,25,Error,7.171473543003702
8,26,Error,3.8597387589058196
8,27,Error,2.9273932000289387
8,28,Error,6.92493112443945
8,29,Error,1.0570500656378041
8,30,Error,0.12494135964453151
8,31,Error,14.22215084083127
8,32,Error,5.913178774654685
8,33,Error,4.769932310935749
8,34,Error,5.339742935838587
8,35,Error,5.6032362896372
8,36,Error,4.1920180619926395
8,37,Error,12.033626759836357
8,38,3.845993995666504
8,39,Error,3.2385958609597463
8,40,Error,4.077971876755283
8,41,4.896995544433594
8,42,Error,10.66113606740783
8,43,5.08223819732666
8,44,Error,3.498593706788601
8,45,Error,3.7520388274550522
8,46,3.165177583694458
8,47,Error,4.33694483483881
8,48,Error,3.1496718503198644
8,49,Error,6.448090592127892
8,50,Error,2.9924815398191433
8,51,Error,9.595989009803164
8,52,Error,4.659412474969107
8,53,Error,8.368942816837928
8,54,Error,7.362265268331143
8,55,Error,8.249424638489865
8,56,Error,1.5421904901640702
8,57,Error,4.631642968987048
8,58,Error,5.510640289696363
8,59,Error,8.039116869923356
8,60,Error,5.380710166110322
8,61,Error,3.9919119931586744
8,62,Error,7.7230386512302704
8,63,Error,0.6803842042971809
8,64,Error,4.369101731273502
8,65,Error,6.937978541107511
8,66,Error,2.5457973750914964
8,67,Error,5.387103755528796
8,68,Error,1.3026292827705703
8,69,Error,0.7183800333105685
