idx,CommunicationRound,TimeCost
5,0,Error,7.759779208865007
5,1,Error,0.12079881951617204
5,2,Error,0.001709904873854749
5,3,Error,0.023101838355183646
5,4,Error,0.14317607230383614
5,5,Error,0.17968964348871483
5,6,Error,0.005169281169987959
5,7,Error,0.04404310405600125
5,8,Error,0.03472788010078812
5,9,Error,0.07540763182419669
5,10,0.05051088333129883
5,11,Error,0.13883603271643796
5,12,0.054747819900512695
5,13,Error,0.02438098841354703
5,14,Error,0.009463821658140484
5,15,0.05106329917907715
5,16,0.0418550968170166
5,17,0.050955772399902344
5,18,0.05451703071594238
5,19,Error,0.06955324463813771
5,20,Error,0.03271211926389427
5,21,Error,0.15594579739822212
5,22,Error,0.05544036409475611
5,23,0.05269742012023926
5,24,Error,0.12605017868870802
5,25,Error,0.01440532807419841
5,26,Error,0.09968568889116884
5,27,Error,0.11407869234391259
5,28,0.05962181091308594
5,29,Error,0.032794235055088945
5,30,Error,0.06963268882899319
5,31,Error,0.023879823960705
5,32,Error,0.06665005080869807
5,33,Error,0.0064291073891291455
5,34,Error,0.08233847359812964
5,35,Error,0.01677233820851548
5,36,Error,0.01686531570771844
5,37,Error,0.1087969976968848
5,38,0.05041384696960449
5,39,Error,0.039411532578588954
5,40,Error,0.11974718820256953
5,41,Error,0.07352914337487
5,42,Error,0.038200584331354245
5,43,Error,0.13247762615736464
5,44,Error,0.07525394793494226
5,45,Error,0.07980020453132133
5,46,Error,0.09444951881267154
5,47,0.05082416534423828
5,48,Error,0.1104112033782112
5,49,Error,0.0552027309688086
5,50,0.05005502700805664
5,51,Error,0.044868009355560325
5,52,0.04843926429748535
5,53,Error,0.05986603355831994
5,54,Error,0.15464446363745527
5,55,Error,0.02040445445940062
5,56,Error,0.04019507029731764
5,57,0.05532193183898926
5,58,Error,0.10930419930378033
5,59,0.058851003646850586
5,60,Error,0.12281305680152674
5,61,Error,0.08757054478042522
5,62,0.04763674736022949
5,63,0.051146745681762695
5,64,Error,0.12397017548723949
5,65,0.06807446479797363
5,66,0.061847686767578125
5,67,Error,0.10129881178719574
5,68,Error,0.21328273073639173
5,69,Error,0.09017021351317792
5,70,Error,0.014791905455925146
5,71,Error,0.12378846392542055
5,72,0.06960916519165039
5,73,0.06574249267578125
5,74,0.06514668464660645
5,75,Error,0.09194738482519427
5,76,0.059888362884521484
5,77,Error,0.03603419903588188
5,78,0.05109405517578125
5,79,0.05754995346069336
5,80,Error,0.14301775645451137
5,81,Error,0.18961630577488134
5,82,Error,0.09332565866337858
5,83,Error,0.010883368805597302
5,84,Error,0.12709413902728292
5,85,0.07210493087768555
5,86,0.06417441368103027
5,87,0.06633901596069336
5,88,Error,0.110028667415648
5,89,Error,0.20248742433880115
5,90,0.044252634048461914
5,91,Error,0.17305004651221834
5,92,Error,0.10584872583117365
5,93,Error,0.0688360400084142
5,94,Error,0.06292993737884967
5,95,Error,0.13855220974952595
5,96,Error,0.056659978456191466
5,97,Error,0.1502716211507491
5,98,0.06667113304138184
5,99,Error,0.06336195335055528
5,100,0.0649876594543457
5,101,Error,0.023555261950403705
5,102,Error,0.16296727397680125
5,103,0.07061529159545898
5,104,0.0539243221282959
5,105,Error,0.02912865240319297
