idx,CommunicationRound,TimeCost
9,0,21.01844549179077
9,1,6.190086364746094
9,2,6.694920063018799
9,3,5.423431634902954
9,4,Error,2.917549143909134
9,5,Error,2.558159773981285
9,6,Error,1.7405331473782493
9,7,3.4023003578186035
9,8,Error,13.747638968451337
9,9,Error,2.115573428355122
9,10,Error,3.3891475793633234
9,11,3.1819827556610107
9,12,3.774862289428711
9,13,Error,0.284526254254773
9,14,4.4569008350372314
9,15,Error,0.3246705318070624
9,16,Error,2.012187184802453
9,17,Error,6.5029027125200916
9,18,12.576725244522095
9,19,Error,5.438078547201786
9,20,6.296099662780762
9,21,7.803778409957886
9,22,Error,2.422533386794026
9,23,Error,26.51882699011628
9,24,8.828160524368286
9,25,16.65436887741089
9,26,19.352285861968994
9,27,20.282562255859375
9,28,Error,24.831566120425183
9,29,9.628688097000122
9,30,Error,15.122455893012622
9,31,16.021412134170532
9,32,Error,4.059026658640302
9,33,Error,2.182952246222312
9,34,Error,9.35325531019405
9,35,Error,36.23963180003574
9,36,Error,10.170931460976814
9,37,Error,15.540908608242821
9,38,Error,9.466541842157053
