idx,CommunicationRound,TimeCost
4,0,Error,40.28443788623187
4,1,4.493012189865112
4,2,5.296672105789185
4,3,7.375020265579224
4,4,Error,9.02360907136633
4,5,Error,7.490304684032577
4,6,7.283465623855591
4,7,10.583052158355713
4,8,10.276173830032349
4,9,Error,11.196658291078446
4,10,Error,17.274351532837866
4,11,Error,27.790956898568954
4,12,Error,32.58463102231478
4,13,Error,34.63272193990944
4,14,Error,5.483853222159257
4,15,10.697288036346436
4,16,Error,17.0210862733141
4,17,Error,4.1318696433437445
4,18,Error,19.40119076596205
4,19,Error,21.219343890902103
4,20,13.677175045013428
4,21,Error,4.911169785686351
4,22,Error,11.718711950039333
4,23,Error,1.0826341728051756
4,24,5.219267845153809
4,25,Error,7.367408772320128
4,26,5.1575822830200195
4,27,5.1987433433532715
4,28,Error,17.105213922972677
4,29,Error,13.060279250367882
4,30,5.234830141067505
4,31,Error,16.488720633597268
