idx,CommunicationRound,TimeCost
8,0,Error,10.547150809675829
8,1,Error,0.23535794378807687
8,2,Error,0.0575543163215705
8,3,Error,0.058988427362799245
8,4,Error,0.06669014269874639
8,5,Error,0.01628232454498789
8,6,Error,0.08254005554389097
8,7,Error,0.098334940424454
8,8,Error,0.1652933847650692
8,9,Error,0.06772410369416473
8,10,Error,0.31673675841132415
8,11,Error,0.135975897832164
8,12,Error,0.11186269712275133
8,13,Error,0.023016546557313576
8,14,Error,0.11876247899009057
8,15,Error,0.1260801043114683
8,16,Error,0.20260907809215736
8,17,Error,0.05953601998596256
8,18,Error,0.0242233698227402
8,19,Error,0.0301734843462125
8,20,Error,0.19582408634350243
8,21,Error,0.15855754555362564
8,22,Error,0.17364147404894187
8,23,Error,0.01591592032697098
8,24,Error,0.0036234784185419744
8,25,Error,0.019056553738228933
8,26,Error,0.10174286043143779
8,27,Error,0.18657855672679244
8,28,Error,0.1917650552993448
8,29,Error,0.09212764066374633
8,30,0.09564924240112305
8,31,Error,0.17973526628520684
8,32,Error,0.12796695713182127
8,33,Error,0.14345030964023925
8,34,Error,0.11390017351604263
8,35,Error,0.09202997210024792
8,36,Error,0.20176024604987172
8,37,0.08939504623413086
8,38,Error,0.07854180333204135
8,39,Error,0.11172487717626627
8,40,Error,0.04461256350770202
8,41,0.09903669357299805
8,42,Error,0.07829659188148295
8,43,Error,0.12312530968253509
8,44,Error,0.29833368657267745
8,45,Error,0.2181389872553173
8,46,Error,0.013109800657934878
8,47,Error,0.12400835972534265
8,48,Error,0.10288861292716893
8,49,0.09824895858764648
8,50,0.09608840942382812
8,51,Error,0.15288248976512966
8,52,Error,0.3066681369100362
8,53,Error,0.22269490434344502
8,54,Error,0.17318478439231752
8,55,Error,0.037010655832798396
8,56,Error,0.10006586628865209
8,57,Error,0.12014340835071541
8,58,Error,0.2197438522801587
8,59,Error,0.0981981352795885
8,60,Error,0.13916500957027317
8,61,Error,0.3281248380986399
8,62,Error,0.02783162794378163
8,63,Error,0.19453377192476176
8,64,Error,0.2533553817411961
8,65,Error,0.06630077496397266
8,66,Error,0.09084505830753661
8,67,Error,0.04277207688530954
8,68,Error,0.02775610688695406
8,69,Error,0.023461442590078034
8,70,0.10666894912719727
8,71,Error,0.268559202800311
8,72,Error,0.2375533608503227
8,73,0.12322783470153809
8,74,Error,0.035854699028401604
8,75,Error,0.18471460906207962
8,76,0.09850788116455078
8,77,Error,0.07614431116463735
8,78,0.15890717506408691
8,79,Error,0.32054650998600454
8,80,Error,0.03495998871008489
8,81,Error,0.33741561854526003
8,82,0.1483614444732666
8,83,Error,0.26528775308555513
8,84,Error,0.05644876939086726
8,85,Error,0.08184596114044301
8,86,Error,0.23600986110892863
8,87,Error,0.1545876923006956
8,88,Error,0.07359691248698688
8,89,Error,0.020925999219186274
8,90,Error,0.07743679311378784
8,91,Error,0.04013092778511847
8,92,Error,0.016311851990174306
8,93,Error,0.04856558147488024
8,94,0.08547353744506836
8,95,Error,0.23825933810960873
8,96,Error,0.04755463737147206
8,97,Error,0.13709535032049924
8,98,Error,0.29325602811781165
8,99,Error,0.3807756228720722
8,100,Error,0.45354806020116495
8,101,Error,0.32335492887401895
8,102,Error,0.1578356096608933
8,103,Error,0.06479701099578047
8,104,Error,0.07249313948424374
8,105,0.09702181816101074
8,106,Error,0.0286057201961544
8,107,Error,0.281661853661342
8,108,Error,0.22683640578656517
8,109,Error,0.43859835126479824
8,110,Error,0.16840175122117865
8,111,Error,0.2772467412858483
8,112,0.10764455795288086
8,113,Error,0.17904735518350204
8,114,Error,0.03709510142908063
8,115,Error,0.2573548879540849
8,116,Error,0.07435594823748451
8,117,Error,0.2498862919114342
8,118,0.10011839866638184
8,119,Error,0.15883345436753296
8,120,Error,0.05261362493911131
8,121,Error,0.010403468169236416
8,122,Error,0.12407035515703772
8,123,Error,0.10270090782111035
8,124,Error,0.20228358856973264
8,125,Error,0.13787460948409358
8,126,Error,0.11585172576016217
8,127,0.09737467765808105
8,128,Error,0.07769267061060126
8,129,0.13439607620239258
8,130,Error,0.37761312455797774
8,131,0.14796018600463867
8,132,Error,0.036885138905109804
8,133,Error,0.27675026809825976
8,134,Error,0.3106238521321196
8,135,0.15582680702209473
8,136,Error,0.37978324985581996
8,137,Error,0.27074606971535575
8,138,Error,0.08660263230194368
8,139,Error,0.04722370481060904
8,140,Error,0.18754026346101793
8,141,Error,0.08587621840289465
8,142,Error,0.001914477981918879
8,143,Error,0.22778882351957647
8,144,Error,0.2592096664836266
8,145,Error,0.11416865141044467
8,146,Error,0.13260290102018274
8,147,Error,0.16612821437096637
8,148,Error,0.14473486940981495
8,149,Error,0.12126478726085582
8,150,Error,0.12016845932165424
8,151,Error,0.014860882096652525
8,152,Error,0.15343750867317782
8,153,Error,0.2054679074453428
8,154,Error,0.4512311877404456
8,155,Error,0.499603601428026
8,156,Error,0.31978383176212616
8,157,Error,0.02682710281330777
8,158,Error,0.17196208926635276
8,159,Error,0.04027186269288988
8,160,0.11331892013549805
8,161,Error,0.22895026576252933
8,162,Error,0.13971453896957142
8,163,Error,0.004320943960832867
8,164,Error,0.2563327838401568
8,165,Error,0.1339959336381579
8,166,Error,0.3219055350386133
8,167,0.14525866508483887
8,168,Error,0.10356977156620312
8,169,Error,0.2965430976811426
8,170,Error,0.08524584767764555
8,171,0.12070703506469727
8,172,Error,0.1583734482685029
8,173,Error,0.15388341055436872
8,174,Error,0.19325775824238436
8,175,Error,0.35023940433358125
8,176,Error,0.1060018035585505
8,177,Error,0.29076054828300424
8,178,Error,0.19418049176359337
8,179,Error,0.13528880755021538
8,180,Error,0.05480464503484445
8,181,Error,0.2994133769257347
8,182,Error,0.12086610191530629
8,183,Error,0.13055587061095908
8,184,Error,0.1319783609860678
8,185,Error,0.04013798481110082
8,186,Error,0.10407447436971128
8,187,Error,0.026356739495650556
8,188,Error,0.2291645291924227
8,189,Error,0.16420105401184168
8,190,Error,0.09819091257711306
8,191,Error,0.010037918130107718
8,192,Error,0.047381228294521065
8,193,Error,0.06544304095232678
8,194,Error,0.13192477069426803
8,195,Error,0.18762783459020044
8,196,Error,0.23825533201798418
8,197,Error,0.16910979693018763
8,198,Error,0.06582106634082088
8,199,Error,0.1958697029598531
8,200,Error,0.2418646603943597
8,201,Error,0.04654618711263439
8,202,Error,0.1461092069613624
8,203,Error,0.1442607379450452
8,204,Error,0.09776961918479707
8,205,0.08263659477233887
8,206,0.09081649780273438
8,207,Error,0.05763338822153817
8,208,0.0755307674407959
8,209,Error,0.08265317256803886
8,210,Error,0.06266856269076469
8,211,Error,0.1384238117607918
8,212,Error,0.05780024887505982
8,213,Error,0.16611960475383766
8,214,0.14527654647827148
8,215,0.1346879005432129
8,216,Error,0.09476162153858723
8,217,Error,0.23372415680150677
8,218,Error,0.18270909343261696
8,219,Error,0.17206959678548195
8,220,Error,0.04938426224791132
8,221,Error,0.19179189907215424
8,222,Error,0.10432153762929508
8,223,Error,0.03065018292028533
8,224,Error,0.1601973665942616
8,225,Error,0.06097647374661935
8,226,Error,0.23295911593769592
8,227,Error,0.2863954502497754
8,228,Error,0.12208108534423262
8,229,Error,0.06705666936907727
8,230,Error,0.4262994766617581
8,231,Error,0.13195483605391148
8,232,Error,0.14355393532197516
8,233,0.13624167442321777
8,234,Error,0.3682704959321448
8,235,Error,0.12702875855405818
8,236,Error,0.07617856843547001
8,237,Error,0.026259645487811432
8,238,Error,0.13122388740908536
8,239,Error,0.05764731981088615
8,240,Error,0.10418015076947627
8,241,Error,0.2382582048421449
8,242,Error,0.016274766633691734
8,243,Error,0.16831316488985498
8,244,0.0738217830657959
8,245,Error,0.11171489335326917
8,246,Error,0.128150551046094
8,247,Error,0.13339334433669406
8,248,0.10827493667602539
8,249,Error,0.130205767835673
8,250,Error,0.26273261118939817
8,251,Error,0.11840432730594748
8,252,Error,0.2224057511206451
8,253,Error,0.2893735974566918
8,254,Error,0.10005814428386534
8,255,Error,0.4532990801959443
8,256,Error,0.1985520059410606
8,257,Error,0.11193290417644573
8,258,Error,0.08869403826821512
8,259,Error,0.17433281828937586
8,260,Error,0.20513942815591243
8,261,Error,0.037836889882698385
8,262,Error,0.3152635891953358
8,263,0.14991474151611328
8,264,Error,0.17419008563959237
8,265,Error,0.0793851231761227
8,266,Error,0.04243686452414459
8,267,Error,0.040906669385549585
8,268,0.10495924949645996
8,269,Error,0.12904724148670335
8,270,Error,0.03890597415390673
8,271,Error,0.11090666841277887
8,272,Error,0.0469068154919749
8,273,Error,0.2092810932196826
8,274,Error,0.09909677254325544
8,275,Error,0.21526150848865636
8,276,Error,0.030790180016932442
8,277,Error,0.2123762894760963
8,278,0.1678142547607422
8,279,Error,0.32726202021945217
8,280,Error,0.2980017316043262
8,281,Error,0.27960266619881463
8,282,Error,0.21198649565377176
8,283,Error,0.19250995576744506
8,284,Error,0.06966781048883794
8,285,Error,0.23931965485586898
8,286,Error,0.15480366068822352
8,287,Error,0.26946148456622754
8,288,Error,0.09265390407939701
8,289,0.07768130302429199
8,290,Error,0.1206550422443253
8,291,Error,0.20613546133854466
8,292,Error,0.21483555395971132
8,293,Error,0.12273419241150323
8,294,Error,0.08130947060726483
8,295,Error,0.038623610025721934
8,296,Error,0.09008621410334909
8,297,Error,0.22161970841906703
8,298,Error,0.08353713010872858
8,299,Error,0.0036293841002269273
8,300,Error,0.1149807110771179
8,301,0.10859394073486328
8,302,Error,0.3807405877261179
8,303,Error,0.20326685432945127
8,304,Error,0.3520644373434593
8,305,Error,0.2847746814687686
8,306,Error,0.0022158069482028416
8,307,Error,0.016583744692142053
8,308,Error,0.10234101319516985
8,309,Error,0.10245689453886589
8,310,Error,0.16863872182215464
8,311,Error,0.09351296708564807
8,312,Error,0.3906141592814949
8,313,Error,0.10986242567641362
8,314,Error,0.12030595623273119
8,315,Error,0.30060713110110737
8,316,Error,0.06767397379281642
8,317,Error,0.058404222392521084
8,318,0.09358644485473633
8,319,Error,0.2442873127923412
8,320,0.1014702320098877
8,321,Error,0.050731708010516886
8,322,Error,0.13545411919887584
8,323,Error,0.09677124906217995
8,324,0.09837818145751953
8,325,Error,0.12481574395418461
8,326,Error,0.007525363075104538
8,327,0.08956503868103027
8,328,Error,0.03203316177142746
8,329,0.07349705696105957
8,330,Error,0.22543681412538583
8,331,Error,0.1557960261892593
8,332,Error,0.15311084039406864
8,333,Error,0.16610512190266152
8,334,Error,0.23522782258038089
8,335,Error,0.15919278517918964
8,336,Error,0.09037065761700329
8,337,Error,0.1917668949116366
8,338,Error,0.23236297751567553
8,339,Error,0.30827518536783716
8,340,Error,0.15240447731871234
8,341,Error,0.14059362787380686
8,342,Error,0.08064437976818106
8,343,Error,5.319434907289166e-05
8,344,Error,0.46291818785138633
8,345,Error,0.0768006440645296
8,346,Error,0.09303991794082488
8,347,Error,0.029860691656973255
8,348,0.07853317260742188
8,349,Error,0.13416554362348726
8,350,Error,0.06413488198382143
8,351,Error,0.10292087852232057
8,352,Error,0.107318691114012
8,353,0.0897834300994873
8,354,Error,0.016851955447958873
8,355,Error,0.12779325264598282
8,356,Error,0.3007204975380308
8,357,Error,0.23488894202299956
8,358,Error,0.13909986467371777
8,359,Error,0.09323502211221105
8,360,Error,0.18117446306109775
8,361,Error,0.2033029942081831
8,362,Error,0.11365443289765138
8,363,Error,0.2549498395524749
8,364,Error,0.2133804171044146
8,365,Error,0.23079667604768386
8,366,0.1607062816619873
8,367,Error,0.24779188534882185
8,368,Error,0.452967603307088
8,369,Error,0.10321981189264354
8,370,Error,0.4940634477377126
8,371,Error,0.2731815572485422
8,372,Error,0.0008102347122362837
8,373,Error,0.28695310269253593
8,374,0.07846784591674805
8,375,Error,0.2436930848096665
8,376,Error,0.04584453295057731
8,377,Error,0.05998707337576195
8,378,Error,0.1777071047299263
8,379,Error,0.38963063368510814
8,380,Error,0.24965910067571256
8,381,Error,0.253072956783795
8,382,Error,0.355577437742558
8,383,Error,0.06552302394760139
8,384,Error,0.15385335454409363
8,385,Error,0.18928426607460794
8,386,Error,0.3302378912205131
8,387,Error,0.22445119357668358
8,388,Error,0.3029571355253895
8,389,Error,0.0450075010618733
8,390,Error,0.1563772304773696
8,391,Error,0.2723822768411074
8,392,Error,0.12889306316184593
8,393,Error,0.2269946264213679
8,394,Error,0.20897841186164207
8,395,Error,0.04059191636675956
8,396,Error,0.03874517130545863
8,397,Error,0.09041633378628695
8,398,Error,0.42774417450851254
8,399,Error,0.16912501806660726
8,400,Error,0.3185511855152361
8,401,Error,0.07501311623930167
8,402,Error,0.11132564522759016
8,403,Error,0.004631232544164608
8,404,Error,0.09647456997585162
8,405,Error,0.09594738697740905
8,406,Error,0.22996795133283582
8,407,Error,0.08564109543067239
8,408,Error,0.22036851240946126
8,409,Error,0.2388280543442629
8,410,Error,0.3698126291380901
8,411,Error,0.28536654245538584
8,412,Error,0.046771605888721306
8,413,0.18031644821166992
8,414,0.14337372779846191
8,415,Error,0.12839936608106023
8,416,Error,0.24725835703407395
8,417,Error,0.36922991336244476
8,418,Error,0.025350234589230677
8,419,Error,0.3491116201515711
8,420,Error,0.3224787041290278
8,421,Error,0.10828574077190495
8,422,Error,0.23054203507716123
8,423,0.1252889633178711
8,424,Error,0.24359999920080996
8,425,Error,0.23627419198674687
8,426,Error,0.14489778777412698
8,427,Error,0.40995822550449706
8,428,Error,0.01148542382678632
8,429,Error,0.14654489061309806
8,430,Error,0.01673409190923338
8,431,Error,0.42506993312147867
8,432,Error,0.023723082423169038
8,433,Error,0.2735850774088461
8,434,Error,0.10786513900758518
8,435,Error,0.206691894077923
8,436,Error,0.11688882656090915
8,437,Error,0.2188767916470287
8,438,Error,0.29613132758240746
8,439,Error,0.12313083152213151
8,440,Error,0.1283477757652054
8,441,Error,0.23129864844710457
8,442,Error,0.18165128821618112
8,443,Error,0.06338438649441412
8,444,Error,0.1299687489415689
8,445,Error,0.044198127079852295
8,446,Error,0.18708779881623805
8,447,Error,0.11095716720460556
8,448,Error,0.283733536095734
8,449,0.15149855613708496
8,450,Error,0.03576573458474894
8,451,Error,0.3948126065226699
8,452,Error,0.04982790688573549
8,453,Error,0.3562782477633373
8,454,Error,0.11323344049248198
8,455,Error,0.04637534107014964
8,456,Error,0.10102212487512689
8,457,Error,0.055189376683620436
8,458,Error,0.21743082707109368
8,459,Error,0.12656068206986773
8,460,0.06886458396911621
8,461,0.08052515983581543
8,462,Error,0.1537866933118662
8,463,Error,0.13293857894883462
8,464,Error,0.025142654058742348
8,465,Error,0.019751633772616656
8,466,Error,0.287345995391818
8,467,Error,0.32452367995321946
8,468,0.11086034774780273
8,469,0.09177851676940918
8,470,Error,0.22946726107410395
8,471,Error,0.3039733445548474
8,472,Error,0.16880510608721208
8,473,Error,0.06780849427357814
8,474,Error,0.1727047933756366
8,475,Error,0.3095451737857767
8,476,0.165574312210083
8,477,0.1689159870147705
8,478,Error,0.2546587043729629
8,479,Error,0.31923907645755495
8,480,Error,0.22863656610387978
8,481,Error,0.05938851303805606
8,482,Error,0.23163466675846628
8,483,Error,0.20321891736421616
8,484,Error,0.009732788326069174
8,485,Error,0.09484066004755186
8,486,Error,0.039548742892179654
8,487,Error,0.04350087336016671
8,488,Error,0.05449679755281244
8,489,0.10696983337402344
8,490,Error,0.2999584114182008
8,491,Error,0.08955421179104134
8,492,Error,0.21920058114956417
8,493,0.09238696098327637
8,494,Error,0.20098646821570365
8,495,Error,0.2931682261434008
8,496,Error,0.18205704551252352
8,497,Error,0.18246000809714372
8,498,Error,0.17165513669067164
8,499,Error,0.04708905831109202
8,500,Error,0.0806047479407407
8,501,Error,0.0671924645894153
8,502,0.14792180061340332
8,503,0.14699649810791016
8,504,Error,0.19154338328919376
8,505,Error,0.1781215367250196
8,506,Error,0.15220006530587255
8,507,Error,0.05663550339169428
8,508,Error,0.13770256257419436
8,509,Error,0.16493138995823034
8,510,Error,0.04604635324946097
8,511,0.09542727470397949
8,512,Error,0.24591909854368196
8,513,Error,0.3092388480724615
8,514,Error,0.1266413033768778
8,515,Error,0.14335362854288147
8,516,Error,0.17555582790567645
8,517,Error,0.303785263371998
8,518,Error,0.2370787292315892
8,519,0.10150289535522461
8,520,Error,0.10886721628602086
8,521,Error,0.1092556533830584
8,522,Error,0.07466812998498977
8,523,Error,0.1861948356586924
8,524,Error,0.08343457774760782
8,525,Error,0.25924262439160795
8,526,Error,0.10068679079601157
8,527,Error,0.12783594371949406
8,528,Error,0.4500328777006081
8,529,Error,0.3235480651550928
8,530,Error,0.1857184314893198
8,531,Error,0.02996120794915454
8,532,Error,0.016564979234921097
8,533,Error,0.26429754663666954
8,534,Error,0.2507956165351665
8,535,Error,0.10112157013484674
8,536,Error,0.17922608537023133
8,537,Error,0.10310312166316268
8,538,Error,0.16340456304931472
8,539,Error,0.11985589030246248
8,540,Error,0.28600224881795533
8,541,Error,0.09947255093706017
8,542,Error,0.08687540874387774
8,543,Error,0.4196000360191342
8,544,Error,0.07600165561826948
8,545,Error,0.0268543399415603
8,546,Error,0.08046141874851426
8,547,Error,0.1328000934963414
