idx,CommunicationRound,TimeCost
1,0,Error,13.755880154897072
1,1,Error,0.2928451197792713
1,2,Error,0.5558220850222043
1,3,Error,0.5474518669765075
1,4,Error,0.12977148731244179
1,5,Error,0.6783069952613843
1,6,Error,0.3292310055296496
1,7,Error,0.014981949843749237
1,8,0.26365160942077637
1,9,Error,0.8125310226178138
1,10,Error,0.3571586759364213
1,11,Error,0.499471580264387
1,12,Error,0.041782225237910565
1,13,Error,0.322334023558381
1,14,Error,0.3858057746759461
1,15,Error,0.6138216794787467
1,16,0.28512001037597656
1,17,Error,0.3048165365037834
1,18,Error,0.09534563840433721
1,19,Error,0.41630277088694084
1,20,Error,0.02348566592267881
1,21,Error,0.45432767615160563
1,22,Error,0.3223275590113385
1,23,Error,0.4673379291594828
1,24,Error,0.030497311410245285
1,25,Error,0.510701731722357
1,26,Error,0.17172418465631523
1,27,Error,0.7805173122489044
1,28,0.2800753116607666
1,29,0.28063273429870605
1,30,Error,0.6083521041733094
1,31,Error,0.23013186072240338
1,32,Error,0.2033202403738579
1,33,Error,0.4962628135728424
1,34,0.28933143615722656
1,35,Error,0.2677084619312101
1,36,Error,0.5475756355603237
1,37,Error,0.39030305271881743
1,38,Error,0.7818365724012611
