idx,CommunicationRound,TimeCost
5,0,Error,7.544882250743105
5,1,Error,0.16918891150250895
5,2,Error,0.0022909184258006654
5,3,Error,0.03296688733711921
5,4,Error,0.19668765584474646
5,5,Error,0.23353850533688864
5,6,Error,0.006237117576199036
5,7,Error,0.07040019118387597
5,8,Error,0.059069479273438565
5,9,Error,0.10957826130268042
5,10,0.0826108455657959
5,11,Error,0.22824579136293746
5,12,Error,0.13091042432965114
5,13,Error,0.07076091026316216
5,14,Error,0.16396149580251457
5,15,Error,0.21658842461506583
5,16,0.0799105167388916
5,17,Error,0.10987934065965894
5,18,Error,0.005596462159867167
5,19,Error,0.09309240140066978
5,20,Error,0.15792894531709584
5,21,Error,0.2234082847151786
5,22,Error,0.1721504064301651
5,23,Error,0.02579311469160959
5,24,Error,0.002042162576121432
5,25,0.08528590202331543
5,26,Error,0.2231643200330548
5,27,Error,0.15772315419291227
5,28,Error,0.002564791246543326
5,29,0.08221745491027832
5,30,Error,0.0888887725807978
5,31,Error,0.1668896381278501
5,32,Error,0.007277720073154315
5,33,Error,0.2141492899962445
5,34,Error,0.052376849560924664
5,35,Error,0.027915179537073273
5,36,Error,0.060010766305267346
5,37,Error,0.1102386551874868
5,38,Error,0.14678803248398498
