idx,CommunicationRound,TimeCost
6,0,Error,19.52407015816805
6,1,Error,1.1142514638936432
6,2,Error,0.055359545661581314
6,3,Error,0.3805682193043467
6,4,Error,1.3944255844002282
6,5,Error,2.5547057262674078
6,6,Error,1.4218880384549388
6,7,Error,0.6419467214959516
6,8,Error,1.139730967863226
6,9,Error,0.5475732460497703
6,10,0.48741888999938965
6,11,0.5301048755645752
6,12,Error,1.2642086551608573
6,13,Error,0.6865371403350664
6,14,Error,0.4375748757934148
6,15,Error,1.645518282550065
6,16,Error,1.023465495960665
6,17,Error,0.7737634275696076
6,18,Error,0.26482180034554614
6,19,Error,0.8804030297689668
6,20,Error,1.0433437274304753
6,21,Error,1.1636653426739656
6,22,Error,0.019757911132782618
6,23,Error,0.8390615000591107
6,24,Error,0.9910232452126563
6,25,Error,1.5325094262302248
6,26,Error,1.015294412173682
6,27,Error,1.2424584098132083
6,28,Error,0.7224598943869917
6,29,Error,0.24212249560153892
6,30,Error,1.2665193185233838
6,31,Error,1.6248052215084592
6,32,Error,1.7575760609575182
6,33,Error,1.332143374160775
6,34,Error,0.12969264296063523
6,35,Error,0.3081719128369767
6,36,Error,0.32269131352951586
6,37,Error,0.6128864532841442
6,38,Error,0.7857049517659969
6,39,Error,2.449769687493154
6,40,Error,0.5263233959823609
6,41,Error,0.03318159686991107
6,42,Error,0.9782779632179087
6,43,Error,1.0285802429108433
6,44,Error,1.2468099631235239
6,45,0.4475407600402832
6,46,Error,0.8980372985424848
6,47,Error,1.0197910379389379
6,48,Error,0.8925768618203532
6,49,Error,0.7406956436103537
6,50,Error,0.7502422581175787
6,51,Error,1.642732154902188
6,52,Error,1.2934605089338005
6,53,Error,0.7398483722219693
6,54,Error,0.9333148417971849
6,55,Error,2.1143895041670255
6,56,0.36275386810302734
6,57,Error,1.3010249378321512
6,58,Error,1.1649700805704315
6,59,Error,0.7568876702302804
6,60,Error,0.3922864463000109
6,61,Error,0.5111483523128333
6,62,Error,1.838209847377693
6,63,Error,1.201716017624569
6,64,Error,1.3575232210618928
6,65,Error,0.2955487997143175
6,66,Error,0.7370542702016644
6,67,Error,0.3571832822343723
6,68,Error,1.0009063668213865
6,69,Error,0.4905429289784679
6,70,0.6796603202819824
6,71,Error,0.49480756766961365
6,72,Error,0.5344964166002767
6,73,Error,0.3866504477128588
6,74,Error,0.8004462067145971
6,75,Error,1.7382639557443824
6,76,Error,1.2466759834692058
6,77,Error,1.102044219993317
6,78,Error,1.0391988517400692
6,79,Error,0.566550550037246
6,80,Error,0.31417004979096774
6,81,Error,0.6634793462580026
6,82,Error,0.6928192733459417
6,83,0.5044822692871094
6,84,Error,1.0221318429399338
6,85,0.5469615459442139
6,86,Error,1.7870046702230944
6,87,Error,0.4382512172127149
6,88,Error,1.0170098101333878
6,89,Error,1.5356294669724284
6,90,Error,1.4222153699596867
6,91,Error,0.5390574774757583
6,92,Error,1.1836284855885189
6,93,Error,0.06992523610309369
6,94,Error,1.0119230888537118
6,95,Error,0.41773313343424157
6,96,Error,1.5692907788830173
6,97,Error,0.4149902946322858
6,98,Error,1.2539861701579231
6,99,Error,0.6106610403768457
6,100,Error,1.3650053698169637
6,101,0.6121008396148682
6,102,Error,1.2463079053896335
6,103,Error,0.9041393945086411
6,104,Error,1.17311008934333
6,105,Error,0.6211106481885729
6,106,0.6844239234924316
6,107,Error,0.926124094439445
6,108,0.6560158729553223
6,109,0.4948432445526123
6,110,Error,0.6578717013392192
6,111,Error,0.04873425658102384
6,112,Error,0.10202276237453299
6,113,Error,0.3761265626663791
6,114,Error,0.4307531788746997
6,115,Error,0.061766044301568006
6,116,Error,1.4053417976021507
6,117,Error,1.4836499188628436
6,118,0.7745718955993652
6,119,Error,0.7628021454816998
6,120,Error,1.376727260966827
6,121,0.6074604988098145
6,122,Error,0.13121461592701933
6,123,Error,0.7060746666610668
6,124,0.5361533164978027
6,125,Error,0.12752137970203417
6,126,Error,0.3965337180211417
6,127,Error,2.093660899361687
6,128,0.43199872970581055
6,129,Error,0.6299513812666929
6,130,Error,0.5084556340914081
6,131,Error,0.12059361747594344
6,132,Error,0.9300749891308434
6,133,Error,0.6988884662519929
6,134,Error,0.19309459604064816
6,135,Error,1.7389367230496562
6,136,Error,1.2830976577809245
6,137,Error,0.6027170893640386
6,138,Error,1.0235760848073
6,139,Error,0.6675757728771899
6,140,Error,1.4502237311336146
6,141,Error,0.7220137996526175
6,142,Error,0.5037215784619553
6,143,Error,0.6156050257448464
6,144,Error,1.0191254806897576
6,145,Error,1.0946912423917543
6,146,Error,0.20270955242597868
6,147,Error,0.29354528293822485
6,148,Error,0.918068186845492
6,149,Error,0.009365373579243675
6,150,Error,0.7935750643645957
6,151,Error,0.09965970023944379
6,152,0.6829531192779541
6,153,Error,1.4267555844246278
6,154,Error,1.1476420274131949
6,155,Error,1.718463935241694
6,156,Error,0.9652737914298968
6,157,Error,1.7425628239137603
6,158,Error,0.1931931465891553
6,159,Error,1.9464652574661043
6,160,Error,0.6262179896863503
6,161,Error,0.47415417174949054
6,162,Error,1.027146720898632
6,163,Error,1.100147228398273
6,164,Error,0.5983570052992597
6,165,Error,0.21499200024802045
6,166,Error,0.5355325175721405
6,167,Error,0.3464813731281153
6,168,Error,0.017093639343536124
6,169,Error,0.3102345859979617
6,170,Error,0.07713241996565004
6,171,Error,0.5838009980460084
6,172,Error,0.28894048375606496
6,173,Error,1.1264716762993499
6,174,0.4635632038116455
6,175,Error,1.1255200461926693
6,176,Error,0.9257696217627203
6,177,Error,0.14129292611807837
6,178,Error,0.3391912074062852
6,179,Error,0.06211677768696142
6,180,Error,0.6104242395384105
6,181,0.8169994354248047
6,182,0.617974042892456
6,183,Error,0.8214068487050223
6,184,Error,1.2488125909231378
6,185,Error,0.9762184545314894
6,186,Error,0.5314053358601086
6,187,Error,1.122220425721898
6,188,Error,0.29454643300449435
6,189,Error,1.524377280193376
6,190,Error,0.615086194243607
6,191,Error,1.7414610943991906
6,192,Error,1.1722099020696573
6,193,Error,0.25377170971248414
6,194,Error,1.678978891890317
6,195,Error,0.8436999612784267
6,196,Error,1.6179388510086643
6,197,Error,0.1535224370093208
6,198,Error,1.215989754054893
6,199,Error,0.2510120710150518
