idx,CommunicationRound,TimeCost
3,0,25.015686511993408
3,1,11.877492189407349
3,2,Error,25.621025283718343
3,3,Error,26.241395546499305
3,4,11.911399126052856
3,5,Error,33.210125692812255
3,6,Error,29.660800653141386
3,7,Error,21.66544158377644
3,8,Error,25.035023572317247
3,9,Error,3.0634579735664826
3,10,13.600577592849731
3,11,10.812236309051514
3,12,12.212316989898682
3,13,11.072962284088135
3,14,Error,23.567866071508774
3,15,Error,29.909377096364988
3,16,Error,15.147593328633967
3,17,14.124687194824219
3,18,Error,29.00948729711233
3,19,Error,1.0471507703364213
3,20,Error,18.74739663205059
3,21,Error,24.231960301906657
