idx,CommunicationRound,TimeCost
1,0,Error,15.444779365141516
1,1,Error,0.7148406303953392
1,2,0.9805526733398438
1,3,Error,1.3499071426890508
1,4,Error,1.3622312571893458
1,5,0.6426389217376709
1,6,0.9419517517089844
1,7,Error,1.0757589938454533
1,8,0.9708731174468994
1,9,Error,2.1967776377496486
1,10,Error,2.0881397782893023
1,11,Error,1.3921677139961524
1,12,Error,1.8944829673237342
1,13,Error,0.13597523382597232
1,14,1.0111603736877441
1,15,Error,1.2972294908833932
1,16,Error,0.11951240885415464
1,17,0.8918206691741943
1,18,Error,1.2653369574275901
1,19,Error,2.3406954415456007
1,20,Error,0.7216119749373935
1,21,0.9633362293243408
1,22,Error,3.343832139332611
1,23,Error,0.7626584206408513
1,24,Error,3.0494310361211125
1,25,Error,0.3891149579841054
1,26,Error,0.9988006275024094
1,27,Error,0.12618333196645343
1,28,Error,1.01452972806785
1,29,0.9964907169342041
1,30,0.9414918422698975
1,31,0.9619383811950684
1,32,Error,1.4957381353884733
1,33,Error,0.8309499399121889
1,34,Error,0.7451682913145473
1,35,Error,2.274788002863237
1,36,1.1315603256225586
1,37,Error,0.9829251738513625
1,38,1.435758113861084
1,39,Error,1.1882749361840097
1,40,Error,0.930168843905976
1,41,1.1198701858520508
1,42,Error,2.5422726202107224
1,43,0.6741058826446533
1,44,Error,2.2030409508836177
1,45,Error,0.5922185006629183
1,46,Error,0.5694751111783003
1,47,Error,0.8286807251269023
1,48,0.8341007232666016
1,49,Error,3.2548541847486536
1,50,Error,1.7178981576604189
1,51,0.8465375900268555
1,52,Error,1.1675422247241174
1,53,Error,1.2529375429951912
1,54,Error,2.8681760001704126
1,55,1.0394489765167236
1,56,Error,2.5902226633662444
1,57,Error,0.79028458474956
1,58,1.2280519008636475
1,59,Error,1.6255560662721495
1,60,Error,1.730285597369299
1,61,Error,0.8797604374084675
1,62,Error,0.3808508082478565
1,63,Error,2.0935782367427533
1,64,Error,2.508492545784381
1,65,Error,1.440030565669343
1,66,Error,2.37891504196518
1,67,Error,1.0749178189455573
1,68,Error,1.0410647277231944
1,69,Error,1.2303685297222549
1,70,0.9109840393066406
1,71,Error,0.526861608940427
1,72,Error,2.4635397977133286
1,73,Error,2.064585167056095
1,74,Error,2.2738817169694787
1,75,Error,1.8244629470446814
1,76,1.3224050998687744
1,77,Error,1.3680195628743135
1,78,Error,1.773272730957111
1,79,Error,0.44668252753296067
1,80,Error,0.49520228597299276
1,81,0.7347543239593506
1,82,0.708266019821167
1,83,Error,3.0763421616618514
1,84,Error,0.3954933282379528
1,85,0.9879393577575684
1,86,Error,1.8463690677822004
1,87,Error,1.2913129856611365
1,88,Error,0.8192603246530769
1,89,Error,0.9007403679623147
1,90,0.687859296798706
1,91,Error,2.354940999416647
1,92,1.0497217178344727
1,93,Error,1.233347799435584
1,94,0.907320499420166
1,95,Error,2.863168078176367
1,96,Error,0.024234041550804226
1,97,Error,1.5409183396405632
1,98,Error,0.5950651283945533
1,99,1.2037842273712158
1,100,Error,1.7862124294490203
1,101,Error,1.7878173282727265
1,102,0.7675044536590576
1,103,Error,1.4025049671727405
1,104,Error,1.2229282608549612
1,105,Error,0.6281659258470323
1,106,Error,3.6097548860744393
1,107,0.9527151584625244
1,108,Error,1.3467227964604556
1,109,Error,2.886543789927416
1,110,Error,0.3145295452873689
1,111,Error,0.027508257122624755
1,112,Error,2.2002868000454927
1,113,1.0658180713653564
1,114,Error,2.7652140572779302
1,115,Error,2.7959368196948278
1,116,Error,2.7479569468630802
1,117,Error,0.6779430737945553
1,118,Error,1.3345531983104175
1,119,1.0863773822784424
1,120,0.9509506225585938
1,121,Error,2.687572091579974
1,122,Error,0.045236454440412514
1,123,Error,2.580244668901532
1,124,Error,1.2365925770334072
1,125,0.9680094718933105
1,126,Error,0.6787134568882517
1,127,Error,1.3091996757705486
1,128,Error,1.4241968156373765
1,129,Error,2.6120745716866085
