idx,CommunicationRound,TimeCost
9,0,Error,16.192103066555003
9,1,Error,0.5359449070899474
9,2,Error,0.47159803461600225
9,3,Error,0.8137386619525614
9,4,Error,0.7665444491047906
9,5,Error,0.25455609479152985
9,6,Error,0.4451121431455341
9,7,Error,0.4078199579821182
9,8,Error,0.02893578182152615
9,9,Error,0.5681555497553441
9,10,Error,0.13510450332849838
9,11,Error,0.5726045405094062
9,12,Error,0.19777541964334228
9,13,Error,0.23760788955184545
9,14,Error,0.48320864956678317
9,15,Error,0.520549212543944
9,16,Error,0.13577566419172282
9,17,Error,0.5779867658067379
9,18,Error,0.2908576341374219
9,19,Error,0.4187912622912622
9,20,0.26792311668395996
9,21,Error,0.7501534845948873
9,22,Error,0.25410063793190546
9,23,0.28309202194213867
9,24,Error,0.0460954741743845
9,25,Error,0.3820645143296276
9,26,Error,0.6090874353457132
9,27,Error,0.07013500939951046
9,28,Error,0.03641081357075855
9,29,Error,0.40602675072313105
9,30,Error,0.5374537564312631
9,31,Error,0.26031900977401456
9,32,Error,0.3285697825266711
9,33,Error,0.18410080689958355
9,34,Error,0.727947853758149
9,35,Error,0.0026871303471102323
9,36,Error,0.33118995481303
9,37,0.2810235023498535
9,38,Error,0.2482224393476069
