idx,CommunicationRound,TimeCost
0,0,18.991748809814453
0,1,7.7404656410217285
0,2,7.6032493114471436
0,3,7.6092493534088135
0,4,7.586410760879517
0,5,7.562786340713501
0,6,7.651161432266235
0,7,7.504983186721802
0,8,7.787264585494995
0,9,7.860592603683472
0,10,7.61495041847229
0,11,7.929524660110474
0,12,7.526953458786011
0,13,7.832391977310181
0,14,7.6915977001190186
0,15,7.929466724395752
0,16,7.575612545013428
0,17,8.080586910247803
0,18,7.718080759048462
0,19,7.903375625610352
0,20,7.7538743019104
0,21,7.644663333892822
0,22,7.637484312057495
0,23,7.71925163269043
0,24,7.609222173690796
0,25,7.588538646697998
0,26,7.777480125427246
0,27,7.447760581970215
0,28,7.565882205963135
0,29,7.711778163909912
0,30,7.343854188919067
0,31,7.6296632289886475
0,32,7.294236898422241
0,33,7.485880374908447
0,34,7.649293422698975
0,35,7.888723850250244
0,36,7.616692543029785
0,37,7.75824761390686
0,38,7.4176952838897705
0,39,7.666677713394165
0,40,7.847798585891724
0,41,7.741432189941406
0,42,7.301877737045288
0,43,7.609781980514526
0,44,7.770351886749268
0,45,7.535316228866577
0,46,7.938257932662964
0,47,7.720621824264526
0,48,7.7922351360321045
0,49,7.453661203384399
0,50,7.869114637374878
0,51,7.84907341003418
0,52,7.828155040740967
0,53,7.514890670776367
0,54,7.977612018585205
0,55,7.433926343917847
0,56,7.528541088104248
0,57,7.936609983444214
0,58,7.462996006011963
0,59,7.7937469482421875
0,60,7.692601203918457
0,61,7.862157821655273
0,62,7.5512168407440186
0,63,7.675607204437256
0,64,7.639873027801514
0,65,7.585836172103882
0,66,7.4764485359191895
0,67,7.820317029953003
0,68,7.850306987762451
0,69,7.6829023361206055
0,70,7.889805793762207
0,71,7.30621862411499
0,72,7.660876274108887
0,73,7.47980523109436
0,74,7.966691255569458
0,75,7.711379528045654
