idx,CommunicationRound,TimeCost
0,0,Error,23.310506889851293
0,1,Error,2.866196597089729
0,2,Error,3.0321482713386763
0,3,Error,1.715798366271476
0,4,1.523926019668579
0,5,Error,4.751571990973484
0,6,Error,3.172230534180724
0,7,Error,2.799551829652228
0,8,Error,1.2810298422183335
0,9,Error,2.3435543003204344
0,10,Error,3.0788814854929303
0,11,Error,2.4107247848656708
0,12,1.6948466300964355
0,13,1.7759380340576172
0,14,Error,1.246395544380544
0,15,Error,3.85633120417248
0,16,1.8787381649017334
0,17,1.895073413848877
0,18,Error,0.9614414533430538
0,19,Error,5.887083134767521
0,20,Error,2.710306636457734
0,21,Error,0.537896724115142
0,22,1.9630651473999023
0,23,Error,1.46248563831618
0,24,Error,3.9998430274014662
0,25,Error,2.178892110700833
0,26,1.7951598167419434
0,27,Error,0.6309952759925255
0,28,Error,1.3084733229289223
0,29,1.775031328201294
0,30,1.7892053127288818
0,31,Error,3.978674401153849
0,32,Error,4.892220658794926
0,33,Error,3.745930938942586
0,34,Error,0.4025378414165398
0,35,Error,1.2986378363243383
0,36,Error,2.63985608364956
0,37,Error,2.9424512963777305
0,38,Error,0.9372075520595138
0,39,1.6543381214141846
0,40,Error,4.203899456851539
0,41,Error,5.36001561986381
0,42,Error,2.392308717863662
0,43,Error,4.369500554828727
0,44,1.808426856994629
0,45,1.9076437950134277
0,46,Error,1.0121147177774525
0,47,Error,1.0491981250141538
0,48,1.6600077152252197
0,49,Error,5.577920538374755
0,50,Error,1.6981645971643242
0,51,Error,0.771286214101484
0,52,Error,0.7062024502382892
0,53,1.9868755340576172
0,54,Error,3.89253150063697
0,55,Error,0.175812687527346
0,56,1.8495819568634033
0,57,1.5440523624420166
0,58,Error,2.710629891264551
0,59,Error,5.359521747521808
0,60,Error,4.4609633324721525
0,61,1.6898672580718994
0,62,2.102501630783081
0,63,Error,3.8381608508224403
0,64,1.8799259662628174
0,65,1.9722065925598145
0,66,Error,3.9627856241110067
0,67,Error,3.2954335406422604
0,68,Error,6.0492055748682185
0,69,1.6429741382598877
0,70,1.5399222373962402
0,71,Error,5.052405987859891
0,72,1.726461410522461
