idx,CommunicationRound,TimeCost
8,0,Error,25.824828194148022
8,1,Error,8.587793242272845
8,2,Error,2.3030086786575623
8,3,Error,2.702654847876407
8,4,Error,2.577743787122358
8,5,Error,0.9194228976766924
8,6,Error,4.116752214488523
8,7,Error,3.6180663719656194
8,8,Error,9.448593511111905
8,9,Error,3.195735407655544
8,10,Error,10.531643504463345
8,11,Error,5.979608170972272
8,12,Error,4.834469686835087
8,13,Error,0.9025321405200244
8,14,Error,3.9664949590599994
8,15,Error,5.25796730627993
8,16,Error,9.35743973275969
8,17,Error,2.144731934371015
8,18,Error,1.240292546944998
8,19,Error,1.220815975562931
8,20,Error,6.761264606494668
8,21,Error,5.771391945672309
8,22,Error,9.887467597100462
8,23,Error,0.57997823995402
8,24,Error,0.21181264751246706
8,25,Error,0.9862517718650351
8,26,Error,5.278546378982747
8,27,Error,7.974890593417428
8,28,Error,6.0853674898263375
8,29,Error,3.7149839540813514
8,30,3.1257810592651367
8,31,Error,5.698177754552013
8,32,Error,5.663273107003024
8,33,Error,5.476064910990397
8,34,Error,5.891541081915922
8,35,Error,5.10860537480756
8,36,Error,9.726150362909125
8,37,4.2083070278167725
8,38,Error,2.535412472937925
8,39,Error,4.699187559039876
8,40,Error,2.2166982014988643
8,41,2.8389768600463867
8,42,Error,2.359400964611377
8,43,Error,3.8448464755854643
8,44,Error,9.502666696711428
8,45,Error,7.571881582455604
8,46,Error,0.3500612119845838
8,47,Error,4.769376769444648
8,48,Error,2.545850627812673
8,49,2.816068410873413
8,50,3.2520036697387695
8,51,Error,6.545801966763842
8,52,Error,7.60512265474519
8,53,Error,7.324341490336618
8,54,Error,7.798920734157588
8,55,Error,1.4166261934667754
8,56,Error,4.405297473805702
8,57,Error,7.659473910183044
8,58,Error,6.700985505311249
8,59,Error,2.9813057344539464
8,60,Error,4.912855704541987
8,61,Error,6.717587955004474
8,62,Error,0.9780979380934699
8,63,Error,4.220491836906243
8,64,Error,8.126934925985172
8,65,Error,3.2621736591773134
8,66,Error,3.5354644245272704
8,67,Error,1.9592443561663773
8,68,Error,0.9664419853168669
8,69,Error,0.6972036238342061
8,70,3.046144962310791
8,71,Error,10.635470555233852
