idx,CommunicationRound,TimeCost
1,0,6.9676642417907715
1,1,Error,0.008951867622447013
1,2,Error,0.644368380440405
1,3,0.2703275680541992
1,4,0.26899003982543945
1,5,Error,0.12788604983422788
1,6,Error,0.84103482186221
1,7,0.2625081539154053
1,8,Error,0.6660481393006464
1,9,Error,0.7230041675854334
1,10,Error,0.8042723177510893
1,11,Error,0.3512820395479042
1,12,Error,0.4996093743565397
1,13,0.26687049865722656
1,14,Error,0.6528258751898255
1,15,Error,0.48806400037652803
1,16,Error,0.02464116444245624
1,17,0.2782411575317383
1,18,0.27522921562194824
1,19,Error,0.5517672374269709
1,20,Error,0.1994250315128332
1,21,0.26939940452575684
1,22,0.2705209255218506
1,23,0.2650456428527832
1,24,0.26831722259521484
1,25,Error,0.31193203675834
1,26,Error,0.4538284172413893
1,27,0.2626919746398926
1,28,Error,0.27158367150051793
1,29,Error,0.3722558190628488
1,30,Error,0.3795062971192928
1,31,Error,0.8023474326185348
1,32,0.2702643871307373
1,33,Error,0.6035137957219544
1,34,Error,0.22262244298594758
1,35,Error,0.20019193627608828
1,36,Error,0.4971692219874317
1,37,0.2791268825531006
1,38,Error,0.26335769144285165
1,39,0.27457141876220703
1,40,Error,0.43706369567281095
1,41,0.27707791328430176
1,42,0.26981401443481445
1,43,Error,0.24088802393977257
1,44,Error,0.7907678550673496
1,45,0.27536535263061523
1,46,Error,0.23624642601879006
1,47,0.2738327980041504
