idx,CommunicationRound,TimeCost
6,0,16.00456166267395
6,1,Error,10.334137815502363
6,2,Error,1.113404583982971
6,3,Error,7.223530117687664
6,4,Error,3.1040118126585394
6,5,3.3900973796844482
6,6,3.3319973945617676
6,7,3.2427480220794678
6,8,Error,7.072890924615259
6,9,3.3512887954711914
6,10,Error,8.683540959067164
6,11,Error,1.0914161653750019
6,12,Error,13.781222496802455
6,13,4.438813209533691
6,14,4.5693511962890625
6,15,Error,0.7052106475875479
6,16,Error,12.760092991934277
6,17,3.3603711128234863
6,18,Error,5.743016159936884
6,19,Error,3.6360868390180654
6,20,3.262547492980957
6,21,Error,5.363104852654326
6,22,Error,8.860816587015437
6,23,Error,3.384200944215917
6,24,Error,3.564441211668023
6,25,4.525197982788086
6,26,Error,3.733467230755404
6,27,3.368408679962158
6,28,Error,9.781545254257958
6,29,Error,5.976333265074845
6,30,Error,7.293114115132336
6,31,Error,3.9855109060071814
6,32,Error,2.0535076266278756
6,33,Error,11.565861993220352
6,34,3.2708818912506104
6,35,4.469724655151367
6,36,4.337493419647217
6,37,4.515203952789307
6,38,Error,5.78455625739094
6,39,Error,8.785242704000282
6,40,Error,3.6892888500522316
6,41,Error,10.105577046618516
6,42,Error,6.8932393401032
6,43,Error,6.247603460820856
6,44,4.8296709060668945
6,45,Error,2.613029673694891
6,46,Error,10.490123029820827
6,47,Error,12.741220601709738
6,48,Error,9.382486534833774
6,49,Error,5.2120230175755955
6,50,3.893766164779663
6,51,Error,8.1416188428867
6,52,Error,2.601993156479729
6,53,4.735297203063965
6,54,Error,6.463816316455305
6,55,Error,4.796469448196242
6,56,Error,9.68021566317492
6,57,Error,7.727501467988701
6,58,Error,7.0136008341554135
6,59,Error,5.001429505647918
6,60,Error,10.214445662453631
6,61,3.279393434524536
6,62,Error,6.001839761501752
6,63,Error,8.956140563412566
6,64,3.509969711303711
6,65,Error,7.171036160603983
6,66,Error,3.482870899412317
