idx,CommunicationRound,TimeCost
2,0,30.82427453994751
2,1,18.306498765945435
2,2,10.390955924987793
2,3,2.1076574325561523
2,4,2.1249582767486572
2,5,5.935622453689575
2,6,2.108078956604004
2,7,2.348712205886841
2,8,6.130013704299927
2,9,2.1373965740203857
2,10,2.2384209632873535
2,11,5.921870708465576
2,12,2.2001166343688965
2,13,6.1438047885894775
2,14,6.3055500984191895
2,15,8.255940437316895
2,16,4.244751930236816
2,17,8.343517303466797
2,18,10.540411949157715
2,19,12.202977657318115
2,20,14.676306962966919
2,21,6.269803762435913
2,22,2.3285038471221924
2,23,8.238255262374878
2,24,12.561213970184326
2,25,2.263129234313965
2,26,6.0284647941589355
2,27,12.288020610809326
2,28,14.288062334060669
2,29,10.259260416030884
2,30,14.114113092422485
2,31,18.458565950393677
2,32,20.53722071647644
2,33,20.374558448791504
2,34,24.820679903030396
2,35,28.784884452819824
2,36,22.62377381324768
2,37,28.69246530532837
2,38,30.421579599380493
2,39,34.46734166145325
2,40,38.425421714782715
2,41,42.460427045822144
2,42,45.924744606018066
