idx,CommunicationRound,TimeCost
0,0,18.023252964019775
0,1,6.881489276885986
0,2,6.6183812618255615
0,3,6.681764364242554
0,4,6.845724821090698
0,5,6.7018914222717285
0,6,6.686700105667114
0,7,6.928490400314331
0,8,6.872215747833252
0,9,6.718170881271362
0,10,6.73356032371521
0,11,6.725018501281738
0,12,6.783818483352661
0,13,6.705547094345093
0,14,6.7991883754730225
0,15,6.799710988998413
0,16,6.7991955280303955
0,17,6.847021818161011
0,18,6.952562570571899
0,19,6.985451936721802
0,20,6.801734924316406
0,21,6.6753833293914795
0,22,6.863933324813843
0,23,6.88100266456604
0,24,7.005436897277832
0,25,6.37444806098938
0,26,6.840523719787598
0,27,6.968926191329956
0,28,6.719918727874756
0,29,6.821235418319702
0,30,6.682265281677246
0,31,6.956687688827515
0,32,6.778714418411255
0,33,6.774589538574219
0,34,6.796329498291016
0,35,6.718508958816528
0,36,6.700994253158569
0,37,6.56815767288208
0,38,6.660675287246704
