idx,CommunicationRound,TimeCost
0,0,Error,20.75705383861151
0,1,Error,1.7072463882548037
0,2,Error,1.6450096224152244
0,3,Error,0.9669597998529398
0,4,0.8561737537384033
0,5,Error,3.0318176533476846
0,6,1.1094579696655273
0,7,Error,0.044735553986025196
0,8,Error,0.559845740908331
0,9,Error,1.256292905747261
0,10,0.9531662464141846
0,11,0.9816293716430664
0,12,0.957317590713501
0,13,Error,2.8820170070471143
0,14,1.1147286891937256
0,15,Error,0.7139828210452108
0,16,Error,2.1013576803295275
0,17,0.9497184753417969
0,18,0.9392528533935547
0,19,Error,0.6753404319611401
0,20,Error,3.2064024682047783
0,21,Error,1.7850299583054994
0,22,Error,0.2762334442932202
0,23,0.9325706958770752
0,24,Error,0.7753915287839495
0,25,Error,2.010986939136501
0,26,Error,1.1776882953841616
0,27,0.8808422088623047
0,28,0.8626670837402344
0,29,Error,0.5526924568704518
0,30,0.9093475341796875
0,31,Error,2.8173208709744704
0,32,Error,2.348360930862724
0,33,Error,3.0548483610010964
0,34,Error,2.058487915729496
0,35,Error,0.2042788832622278
0,36,Error,0.6283126865413438
0,37,Error,1.3628876298422197
0,38,Error,1.9060788016382637
0,39,Error,0.5001882016120184
0,40,1.0957245826721191
0,41,Error,2.001540212493507
0,42,Error,3.139647907721502
0,43,1.0896313190460205
0,44,Error,0.11017238395176825
0,45,Error,2.3402356928524015
0,46,0.8971638679504395
0,47,Error,0.5289565964685657
0,48,Error,0.714703096606951
0,49,0.9908251762390137
0,50,Error,2.7945535954042375
0,51,Error,0.72098521642279
0,52,Error,0.5064634357423903
0,53,Error,0.36918350998848326
0,54,0.9366910457611084
0,55,1.1139345169067383
0,56,Error,0.43510869084111936
0,57,Error,2.304569013746329
0,58,1.0327775478363037
0,59,0.8384592533111572
0,60,0.9767508506774902
0,61,0.9236228466033936
0,62,Error,1.8539099612769767
0,63,1.0916378498077393
0,64,1.0352697372436523
0,65,Error,2.247168288261347
0,66,1.0900192260742188
0,67,0.9637713432312012
