idx,CommunicationRound,TimeCost
6,0,6.773985147476196
6,1,Error,1.8750775366922943
6,2,Error,0.17746907141376891
6,3,Error,0.7685028373888954
6,4,Error,0.38661677204602307
6,5,0.5799212455749512
6,6,0.4491915702819824
6,7,0.3508760929107666
6,8,Error,1.2406726689215257
6,9,0.4980428218841553
6,10,Error,1.049639542737149
6,11,Error,0.12693241677005834
6,12,Error,1.8073579162587392
6,13,0.38066840171813965
6,14,0.62135910987854
6,15,Error,0.056541147012112346
6,16,Error,1.8734299226971975
6,17,Error,1.160224469842474
6,18,Error,1.727061670348341
6,19,Error,0.4576984312645731
6,20,Error,1.3274832538475618
6,21,Error,0.2136256596697278
6,22,0.5757613182067871
6,23,Error,1.4093765958148432
6,24,Error,0.015149795897459531
6,25,Error,1.0760342358365527
6,26,Error,0.9232524155584362
6,27,Error,1.6571381066872022
6,28,Error,1.2950129474860386
6,29,Error,1.487890297938615
6,30,Error,0.858584675793531
6,31,Error,0.17783718149163275
6,32,Error,1.502353347985724
6,33,0.5260090827941895
6,34,0.7831108570098877
6,35,0.5504918098449707
6,36,Error,1.0517711242322814
6,37,Error,0.12728416863252662
6,38,Error,0.31107924233101675
6,39,Error,0.3749950268148088
6,40,Error,0.8474993910832778
6,41,Error,0.7803291619103211
6,42,Error,1.8340622294645295
6,43,Error,0.5927727703837962
6,44,Error,0.038921435054634086
6,45,Error,0.9803812374086489
6,46,Error,1.1445705140308255
6,47,Error,1.315126341310417
6,48,0.5019834041595459
6,49,Error,0.6963249750780766
6,50,Error,0.797153045588053
6,51,Error,0.9695029247967774
6,52,Error,0.8756506604420531
6,53,Error,0.6894003837007926
6,54,Error,1.4916185024120405
6,55,Error,1.2989557890912897
6,56,Error,0.622081036392559
6,57,Error,0.7831842474579057
6,58,Error,1.8228978567750775
6,59,0.4838588237762451
6,60,Error,1.0741098647622023
6,61,Error,1.6307206098488995
6,62,Error,0.816929351371762
6,63,Error,0.20110686755918158
6,64,Error,0.517611946507865
6,65,0.6698529720306396
6,66,Error,0.013804073621080605
6,67,Error,1.2516713019450143
6,68,Error,1.3332247306830285
6,69,Error,0.4330057768002733
6,70,Error,1.1516259928380725
6,71,Error,0.3136595248195078
6,72,Error,0.39218259395981503
6,73,Error,1.8417422079879813
6,74,Error,0.6220820051403827
6,75,Error,0.540331748096202
6,76,Error,0.3916634596817962
6,77,Error,0.8052677800853499
6,78,0.506035327911377
6,79,0.5905084609985352
6,80,Error,0.26688403594020804
6,81,Error,0.8616465750860823
6,82,Error,1.3337650478445944
6,83,Error,0.587542980117419
6,84,Error,0.008655561464220227
6,85,Error,0.4810645032734713
6,86,Error,0.33262741985809813
6,87,Error,0.8065643764480952
6,88,Error,1.6104148431047616
6,89,Error,1.6101194352763348
6,90,Error,0.30579468379575775
6,91,0.38730788230895996
6,92,Error,1.8672182363274257
6,93,Error,0.41526408371744616
6,94,0.5885274410247803
6,95,Error,0.1617538505968339
6,96,0.5756814479827881
6,97,Error,0.06017468712485264
6,98,Error,1.0233414190984385
6,99,Error,0.37300849751306625
6,100,0.5273346900939941
6,101,Error,0.4620882867094652
6,102,Error,1.1882664852957252
6,103,Error,1.2707824943732773
6,104,Error,0.28033527879658
6,105,Error,1.5291929578892312
6,106,Error,1.158115214850195
6,107,0.5347256660461426
6,108,Error,0.7161126723801893
6,109,0.6615359783172607
6,110,Error,1.534947465960775
6,111,0.6823484897613525
6,112,Error,0.5887716309456494
6,113,Error,1.9581612148170147
6,114,Error,0.7335077748090254
6,115,Error,0.04790805932342682
6,116,Error,0.14192363550532386
6,117,Error,0.3723859671858319
6,118,Error,0.48427818696532016
6,119,Error,0.056717746175610206
6,120,Error,1.3757166481089742
6,121,Error,1.0023185893654711
6,122,0.7379591464996338
6,123,Error,0.7054762433906927
6,124,Error,1.719157310801444
6,125,0.6217312812805176
6,126,0.44707369804382324
6,127,Error,0.16432006811046918
6,128,Error,1.4907231540931654
6,129,Error,0.1258916574562982
6,130,Error,0.46950476026606536
6,131,Error,1.519236726125224
6,132,0.47821712493896484
6,133,Error,0.5688087058325635
6,134,Error,0.5322801688139995
6,135,Error,0.18798490398974413
6,136,Error,1.206098868963519
6,137,Error,0.6769325924803952
6,138,0.5663666725158691
6,139,Error,0.35442976584991903
6,140,Error,1.1915775509149948
6,141,Error,0.12254543582444608
6,142,Error,0.2857278070848818
6,143,Error,0.3949717115677368
6,144,Error,0.10836796549334525
6,145,Error,0.14955238878915647
6,146,Error,1.1609707502642281
6,147,Error,0.9906921862421326
6,148,Error,1.2089941644122708
6,149,0.6429092884063721
6,150,Error,1.585482880625368
6,151,Error,0.2486124748055737
6,152,Error,0.925499408099654
6,153,Error,0.5055892807345574
6,154,Error,0.07750299647641228
6,155,Error,1.213005452687167
6,156,Error,0.9485511784417808
6,157,Error,1.3932869746419323
6,158,Error,1.2424165174273358
6,159,Error,0.35572810411928824
6,160,Error,1.1195993400013193
6,161,0.6054873466491699
6,162,0.6521298885345459
6,163,Error,0.20746176756802442
6,164,Error,1.331863038758317
6,165,Error,0.40175364304088196
6,166,Error,0.4910949546882714
6,167,Error,0.8412071850617907
6,168,Error,1.4039684726037294
6,169,Error,0.6519278273625708
6,170,Error,0.1652075365433429
6,171,Error,0.4475261528486171
6,172,Error,0.36787712315757165
6,173,Error,0.013024807781979716
6,174,Error,0.3272903099512794
6,175,Error,0.061061878774505876
6,176,Error,0.5137965222354013
6,177,Error,0.3145461208424225
6,178,Error,1.4684416861293934
6,179,0.3898499011993408
6,180,Error,0.9349926156126123
6,181,Error,0.8251511146922336
6,182,0.5073952674865723
6,183,Error,0.8025574276723959
6,184,Error,0.5037660615143117
6,185,0.35108470916748047
6,186,Error,1.2119293836860345
6,187,0.6046469211578369
6,188,Error,0.5037125366060813
6,189,0.6440715789794922
6,190,Error,1.1230071261773606
6,191,Error,0.5888439632106335
6,192,Error,1.0681489016794106
6,193,Error,1.5019007052779052
6,194,Error,1.6013960169144374
6,195,Error,0.514659235882975
6,196,Error,0.16348783314392543
6,197,0.4143085479736328
6,198,Error,0.9203582724999687
6,199,Error,0.2078161283936218
6,200,0.5456056594848633
6,201,Error,2.0791240717849595
6,202,Error,1.3819942939572227
6,203,Error,0.9811077509590098
6,204,Error,0.5319209936255527
6,205,Error,0.894748816715822
6,206,Error,1.3456027926145737
6,207,0.6154532432556152
6,208,Error,0.7937687435518022
6,209,Error,1.5046851761218394
6,210,Error,0.017929822631812885
6,211,Error,0.44800705306779975
6,212,Error,0.5643133082949725
6,213,Error,0.37530378444202345
6,214,Error,0.6602797422007458
6,215,0.7237236499786377
6,216,0.7110538482666016
6,217,0.5762097835540771
6,218,Error,1.5661412092221048
6,219,0.606762170791626
6,220,Error,0.7138140295479565
6,221,Error,0.38082360374871893
6,222,Error,1.4335180734588706
6,223,Error,0.2978827508065653
6,224,0.5926163196563721
6,225,Error,1.236535345211299
6,226,Error,0.8607970686784511
6,227,Error,0.42613817847975977
6,228,Error,0.37721136134668276
6,229,0.6977593898773193
6,230,0.6879570484161377
6,231,Error,0.8077223014182265
6,232,Error,0.3205067688361196
6,233,Error,0.87608599031577
6,234,0.48636841773986816
6,235,Error,2.0312425730603105
