idx,CommunicationRound,TimeCost
3,0,10.02460527420044
3,1,3.962739944458008
3,2,Error,1.8215811973109326
3,3,0.8152399063110352
3,4,0.7623324394226074
3,5,Error,0.5517954282698223
3,6,0.8299655914306641
3,7,1.1442432403564453
3,8,Error,1.8281733894706014
3,9,Error,2.2008759325501135
3,10,1.2784645557403564
3,11,Error,3.6169124782090156
3,12,1.1538643836975098
3,13,1.1301989555358887
3,14,1.1616191864013672
3,15,1.1489348411560059
3,16,Error,0.349155581950984
3,17,1.171468734741211
3,18,1.2284488677978516
3,19,1.1727795600891113
3,20,Error,3.8424763606911254
3,21,Error,0.13591128406898856
3,22,Error,2.55113311153133
3,23,1.699559211730957
3,24,1.3223707675933838
3,25,1.2173550128936768
3,26,1.2566099166870117
3,27,1.190934181213379
3,28,1.050668716430664
3,29,Error,0.5208360122311534
3,30,1.17848539352417
3,31,1.1680636405944824
3,32,1.2239348888397217
3,33,1.5692384243011475
3,34,Error,0.3811548628068358
3,35,0.4456138610839844
3,36,Error,0.5113604079571085
3,37,0.3471817970275879
3,38,0.3669116497039795
3,39,0.3782694339752197
3,40,Error,0.04841165134031042
3,41,Error,0.2824949851207499
3,42,Error,0.33000603639851506
3,43,0.37640929222106934
3,44,0.8302600383758545
3,45,0.44030237197875977
3,46,0.4012324810028076
3,47,0.7798047065734863
3,48,0.8979196548461914
3,49,0.41794824600219727
3,50,0.38295459747314453
3,51,0.39229822158813477
3,52,Error,1.0947291820165324
3,53,0.40740036964416504
3,54,Error,0.2520172972999046
3,55,Error,0.36332828361584757
3,56,0.38019299507141113
3,57,0.436478853225708
3,58,0.44248199462890625
3,59,Error,0.31733123020129417
3,60,0.39572858810424805
3,61,0.4002811908721924
3,62,0.45842719078063965
3,63,0.5042393207550049
3,64,0.443589448928833
3,65,Error,0.5528934934741722
3,66,0.4848940372467041
3,67,0.45052528381347656
3,68,0.38458919525146484
3,69,0.42081665992736816
3,70,0.42136311531066895
3,71,0.47675347328186035
3,72,0.45511651039123535
3,73,Error,1.0958753126357847
3,74,Error,0.4902882850455091
3,75,Error,0.6042535817387594
3,76,0.4801197052001953
3,77,Error,1.3127998969997987
3,78,0.3921823501586914
3,79,Error,1.281736059649524
3,80,0.4024333953857422
3,81,0.47498226165771484
3,82,0.4367668628692627
3,83,0.4185473918914795
3,84,Error,0.17125291274931273
3,85,0.4356544017791748
3,86,0.43184638023376465
3,87,0.39878416061401367
3,88,0.45839524269104004
3,89,0.428790807723999
3,90,0.44668149948120117
3,91,0.43192458152770996
3,92,0.41646265983581543
3,93,Error,1.1022263539822639
