idx,CommunicationRound,TimeCost
7,0,Error,7.053222525334171
7,1,Error,1.824044190617819
7,2,Error,1.035327591163839
7,3,Error,1.2086528782413175
7,4,Error,3.549548974326192
7,5,Error,1.023248732994932
7,6,Error,0.8414181639085953
7,7,1.3766264915466309
7,8,Error,1.2773290830155657
7,9,1.1760597229003906
7,10,Error,2.003276340965377
7,11,Error,3.331805866414569
7,12,Error,0.4652420061445835
7,13,1.3179471492767334
7,14,Error,2.2586609100573596
7,15,Error,2.519983695592369
7,16,Error,1.871511005637135
7,17,Error,2.0910124288053984
7,18,Error,3.248130793142109
7,19,Error,0.376190753097343
7,20,Error,0.2880969830953551
7,21,Error,0.8358269083171963
7,22,Error,3.417663967554179
7,23,Error,2.2118809529153918
7,24,Error,3.028774398314744
7,25,Error,3.489827286330552
7,26,Error,0.9965379041703459
7,27,Error,0.5545369602277318
7,28,1.274277687072754
7,29,Error,3.7690379148227224
7,30,Error,2.282247983039227
7,31,Error,2.6978252546280643
7,32,Error,2.1050075333687093
7,33,Error,0.405969302585239
7,34,Error,1.7679921096231679
7,35,Error,1.8255587704663565
7,36,1.3010656833648682
7,37,Error,0.7356553125407292
7,38,1.4049816131591797
7,39,Error,0.24421797253193964
7,40,1.4000232219696045
7,41,Error,4.067865770809731
7,42,1.3276028633117676
7,43,Error,3.1662371504427607
7,44,Error,0.5318788527136007
7,45,Error,0.24422547357838664
7,46,Error,3.5717191705886737
7,47,Error,1.6965553743766335
7,48,Error,3.9471904388336725
7,49,1.1761233806610107
7,50,Error,1.0774019237502537
7,51,Error,0.6083772835795028
7,52,Error,1.5898958513911443
7,53,1.2041025161743164
7,54,Error,3.5260605050524307
7,55,Error,0.3692775609942052
7,56,1.3727924823760986
7,57,1.4278039932250977
7,58,1.2203669548034668
7,59,Error,1.9431124004845937
7,60,Error,3.7103559869124467
7,61,1.39945650100708
7,62,Error,0.08533104181461157
7,63,1.3632354736328125
7,64,1.2323720455169678
