idx,CommunicationRound,TimeCost
9,0,Error,17.905667113224215
9,1,Error,1.7435305310898983
9,2,0.7348275184631348
9,3,Error,1.088715144011002
9,4,Error,0.6148728802180908
9,5,Error,0.6826912837861296
9,6,0.7268853187561035
9,7,Error,1.2979498080591285
9,8,Error,0.1820362976656572
9,9,Error,0.16887359434782145
9,10,Error,0.3666226974780533
9,11,Error,0.2531009351240945
9,12,0.6528623104095459
9,13,Error,0.42847118339783563
9,14,Error,0.3757175587091192
9,15,Error,0.7897944137643599
9,16,Error,0.9309809453516183
9,17,Error,0.4044604070045262
9,18,0.631767988204956
9,19,0.8322927951812744
9,20,Error,0.18677576949274408
9,21,Error,0.7711818434783777
9,22,0.8712544441223145
9,23,0.6645612716674805
9,24,Error,0.7213796212827479
9,25,0.570819616317749
9,26,0.6348710060119629
9,27,Error,0.21586436975317783
9,28,Error,0.1743342565657047
9,29,Error,0.5127163663205727
9,30,Error,0.36210668524430645
9,31,Error,0.2510940603358066
9,32,Error,0.05212902377462617
9,33,Error,0.4091858901050424
9,34,Error,0.36604309075716107
9,35,Error,0.28037364635063383
9,36,Error,0.8700622770092645
9,37,Error,0.9252186665092158
9,38,Error,1.3634703747627355
9,39,0.6727876663208008
9,40,Error,0.725792726245269
9,41,Error,0.13144204156182968
9,42,0.6875882148742676
9,43,0.8211266994476318
9,44,0.47821927070617676
9,45,Error,0.8543825010831513
9,46,0.4189722537994385
9,47,Error,1.5304412455751222
9,48,0.9067418575286865
9,49,Error,0.5917648501225035
9,50,Error,2.5967520659262777
9,51,0.6011199951171875
9,52,Error,1.5108385660397756
9,53,Error,0.631929926113994
9,54,Error,0.9690832933319375
9,55,0.607234001159668
9,56,Error,1.9045582392735068
9,57,Error,1.8483414212674991
9,58,0.6950299739837646
9,59,0.8221220970153809
9,60,Error,0.10877695249563908
9,61,Error,1.6515363245202141
9,62,Error,0.34511122560064883
9,63,0.7377791404724121
9,64,Error,0.5161907607349819
9,65,Error,0.6292384906189459
9,66,Error,0.8658403658825015
9,67,0.7938365936279297
9,68,Error,1.4233390078455774
9,69,0.49201393127441406
9,70,Error,0.409023617203678
9,71,Error,1.1594667236121496
9,72,Error,2.525812681919235
9,73,Error,1.846956716195365
9,74,0.6773514747619629
9,75,Error,1.238862223487316
9,76,Error,0.9077839708803629
9,77,Error,1.4593404605263058
9,78,Error,0.24218384125158393
9,79,Error,1.9228319802888891
9,80,0.9653708934783936
9,81,Error,0.629718478469167
9,82,Error,0.20361014970818653
9,83,Error,0.3990299147380328
9,84,Error,0.06947157121901532
9,85,0.8009469509124756
9,86,Error,1.0518625248962339
9,87,0.45482635498046875
9,88,Error,2.2042792853238717
9,89,Error,2.0509265375838948
9,90,Error,0.28283530330987794
9,91,Error,1.0865132489166374
9,92,0.5043518543243408
9,93,Error,0.3158945923167695
9,94,0.5694077014923096
9,95,0.9909586906433105
9,96,Error,0.532203514736426
9,97,Error,0.7840687149613634
9,98,0.461864709854126
9,99,Error,1.3121902954021172
9,100,Error,0.6776986158485401
9,101,0.5883071422576904
9,102,Error,0.1583195387532041
9,103,Error,0.06300705751104008
9,104,0.7513742446899414
9,105,Error,0.4312020207412513
9,106,Error,1.0170474842547137
9,107,Error,1.3956904338224385
9,108,0.7362656593322754
9,109,0.6048133373260498
9,110,Error,0.41001458092997795
9,111,0.9235134124755859
9,112,Error,0.7343283954330092
9,113,Error,0.5690269281508173
9,114,Error,1.1358270447241745
9,115,Error,1.3866678422911345
9,116,Error,0.5844131998144877
9,117,Error,2.2530534829356617
9,118,Error,1.638478487021613
9,119,Error,1.4142897936356826
9,120,Error,0.14102623693823996
9,121,0.48299551010131836
9,122,0.477891206741333
9,123,0.7839491367340088
9,124,Error,0.5483681308289198
9,125,Error,1.2763745087467138
9,126,0.5412263870239258
9,127,Error,0.30484946936103074
9,128,Error,0.06614060758945148
9,129,Error,0.47927530847191513
9,130,Error,2.7858935974799266
9,131,0.7768781185150146
9,132,Error,0.5174393314770035
9,133,0.5452103614807129
9,134,Error,2.4851017518062104
9,135,Error,0.26467321706351093
9,136,Error,1.3841881952285993
9,137,0.49364185333251953
9,138,Error,1.5971594182437852
9,139,0.7631781101226807
9,140,0.7555181980133057
9,141,Error,1.2853546146349328
9,142,Error,1.160561293649857
9,143,0.5102715492248535
9,144,Error,1.6512929927964692
9,145,0.6806282997131348
9,146,Error,0.6596744368049423
9,147,Error,0.7001871331445544
9,148,Error,0.035927950261820676
9,149,Error,0.8259416057125905
9,150,Error,1.6107709807876962
9,151,Error,1.519364423629406
9,152,Error,0.020683562428583914
9,153,0.7665493488311768
9,154,Error,2.2457494301174408
9,155,Error,0.9434490236148657
9,156,Error,0.5098276441783165
9,157,Error,0.12978548549678498
9,158,0.8354299068450928
9,159,0.857346773147583
9,160,Error,0.799587123099613
9,161,Error,0.18468252445423583
9,162,0.6421341896057129
9,163,Error,1.0065972490611896
9,164,Error,1.094748443625068
9,165,0.8127882480621338
9,166,Error,0.32598322402270513
9,167,Error,1.162669127268423
9,168,1.098026990890503
9,169,Error,0.05235296825962269
9,170,0.9318721294403076
9,171,0.7561147212982178
9,172,0.5523896217346191
9,173,Error,2.4516173517922453
9,174,Error,0.4089816544512928
9,175,0.44815802574157715
9,176,0.9417726993560791
9,177,0.885857343673706
