idx,CommunicationRound,TimeCost
3,0,9.707162141799927
3,1,3.541736125946045
3,2,Error,8.314851708607627
3,3,Error,7.767276783621223
3,4,3.9024643898010254
3,5,Error,10.364873538330809
3,6,Error,9.138946725686568
3,7,Error,6.474848121450637
3,8,Error,7.8370735154381554
3,9,Error,0.9902002541202438
3,10,3.744220733642578
3,11,3.8829524517059326
3,12,3.8124771118164062
3,13,3.8831429481506348
3,14,Error,7.198499270425728
3,15,Error,10.509678793115466
3,16,Error,5.3259703649152685
3,17,4.036350250244141
3,18,Error,9.400593205226636
3,19,Error,0.340873964821018
3,20,Error,6.192104679356642
3,21,Error,8.00650017883491
3,22,Error,5.9756056614197615
3,23,Error,1.089319092198874
3,24,Error,10.303365354047601
3,25,Error,1.6938821399315918
3,26,Error,0.2261518179293648
3,27,3.8972227573394775
3,28,Error,6.882765824445841
3,29,Error,3.733183953490012
3,30,3.8237578868865967
3,31,Error,4.585582621229333
3,32,Error,11.6084871777788
3,33,Error,11.089708310673014
3,34,Error,0.40334600308351143
