idx,CommunicationRound,TimeCost
0,0,Error,52.84156315726062
0,1,Error,9.94591805488487
0,2,Error,13.814209177488761
0,3,Error,4.842145638667725
0,4,5.182921409606934
0,5,Error,15.416620667563517
0,6,Error,11.45625646472726
0,7,Error,9.83279448282515
0,8,Error,3.580975211967599
0,9,Error,8.999566655733634
0,10,Error,12.453658178500683
0,11,Error,6.650613937986167
0,12,4.933006048202515
0,13,6.687151193618774
0,14,Error,3.485581411958066
0,15,Error,15.366691051341192
0,16,7.253828763961792
0,17,4.9648756980896
0,18,Error,2.6040051497063073
0,19,Error,19.181025194278394
0,20,Error,9.047001268973801
0,21,Error,1.5571542043463797
0,22,4.5151448249816895
0,23,Error,3.6756843821857212
0,24,Error,11.974230899027093
0,25,Error,7.951393978752954
0,26,Error,1.741855493814053
0,27,Error,7.7256417796621735
0,28,Error,12.293634200951912
0,29,Error,16.205990669824867
0,30,Error,12.089628791905987
0,31,Error,12.701888604406198
0,32,Error,10.424659419652237
0,33,Error,1.1474104407627033
0,34,Error,4.297800457154832
0,35,Error,6.586934445636498
0,36,Error,11.524667624192764
0,37,Error,2.383556507539001
0,38,5.224755525588989
0,39,Error,13.843975098879708
