WallTime,ModelIterations,CommunicationRound,TestAccuracy,Loss
1.9073486328125e-06,0,0,0.9466111063957214,2.457750493042038
3.5941011905670166,0,0,0.9466111063957214,2.457750493042038
5.655289649963379,0,0,0.9466111063957214,2.457750493042038
7.743201732635498,30,13,8.197652816772461,4.8412802698755755
9.835969924926758,84,41,9.219992637634277,4.695922356489616
11.975147485733032,145,67,21.96137809753418,2.2241870496635046
14.123162269592285,208,100,49.26164245605469,1.5522365876780635
16.258036851882935,270,127,72.94585418701172,0.8607807530006284
18.394431591033936,333,154,80.31048583984375,0.7240055275771348
20.437905073165894,390,187,45.664520263671875,1.0566719269400426
22.48304581642151,466,222,45.05868911743164,1.1143297336174656
24.567164659500122,530,250,48.75047302246094,1.094296169581173
26.67517066001892,592,275,48.46649169921875,1.1734336642199328
28.81258273124695,660,308,97.1791000366211,0.15927001090832435
30.93916392326355,739,345,98.29609680175781,0.11609178094284321
33.07407021522522,823,378,98.3339614868164,0.08476601662914755
35.18820285797119,915,411,98.23930358886719,0.127591661522105
37.247079610824585,992,446,97.67133331298828,0.15184829460823007
39.368972301483154,1062,479,98.7315444946289,0.06066945840458963
41.47792935371399,1131,512,98.2014389038086,0.0764180687014599
43.55121898651123,1215,550,98.69367980957031,0.04970902441487715
45.65518879890442,1290,586,98.39076232910156,0.06323998965589567
47.7671275138855,1356,612,98.25823211669922,0.07000022977541191
49.84318447113037,1425,643,98.18251037597656,0.07473162815838048
51.893216609954834,1511,674,97.46308135986328,0.11105416540711673
54.032013177871704,1579,699,97.76599884033203,0.10207700365357346
56.07916855812073,1640,728,96.70579528808594,0.13199300388364768
58.18596267700195,1708,755,96.87618255615234,0.12565407046272578
60.283172607421875,1782,790,96.0810317993164,0.14208633965357365
62.3829288482666,1860,817,94.4528579711914,0.18854384699937582
64.487220287323,1945,857,98.75047302246094,0.04721603839242438
66.62711906433105,2039,891,98.29609680175781,0.06632037770803309
68.74290490150452,2125,931,98.01211547851562,0.08063823934527208
70.81411266326904,2205,964,97.44415283203125,0.09902832618533164
72.92253279685974,2272,995,97.65240478515625,0.09472900557878597
75.0311758518219,2335,1026,96.80045318603516,0.11762993271917613
77.1224377155304,2392,1051,96.38394927978516,0.13281332463729917
79.19917011260986,2452,1081,95.83490753173828,0.14895639009570963
81.24708127975464,2513,1105,94.26353454589844,0.19679782512974603
83.33860659599304,2579,1131,98.54222106933594,0.046822343450033894
85.4830117225647,2638,1154,97.89852142333984,0.0707070331158801
87.61917614936829,2699,1180,98.67474365234375,0.042370621754928436
89.76988315582275,2762,1200,98.46649169921875,0.053872241502591935
91.87917518615723,2830,1227,98.7315444946289,0.041886870454333335
93.96214461326599,2898,1251,98.78833770751953,0.04326691401884721
96.09518361091614,2965,1282,98.71260833740234,0.03849365956683628
98.19799399375916,3040,1317,98.90193176269531,0.035028841427661876
100.335031747818,3115,1355,98.82620239257812,0.04097682607675753
102.44676160812378,3171,1388,98.71260833740234,0.04082152071461746
104.56414341926575,3224,1420,98.80726623535156,0.03306930284020683
106.69718074798584,3303,1447,98.86406707763672,0.03255029340166724
108.81517505645752,3374,1485,99.07231903076172,0.029210567502163193
110.94210267066956,3450,1515,99.05339050292969,0.030491393454713533
113.0390932559967,3526,1555,99.0155258178711,0.02848533514013054
115.15516710281372,3602,1594,98.88299560546875,0.031458064376915715
117.27497506141663,3678,1631,98.95872497558594,0.03083096052097382
119.3392870426178,3751,1667,98.95872497558594,0.03238081726207585
121.42543435096741,3816,1709,98.9397964477539,0.0381935419685387
123.53082132339478,3886,1742,98.78833770751953,0.03995487465583374
125.60956358909607,3964,1774,98.86406707763672,0.037406736139945274
127.67965269088745,4028,1810,98.71260833740234,0.04169325768059146
129.80316877365112,4105,1839,98.59901428222656,0.04413423635357277
131.90717267990112,4173,1872,98.44755554199219,0.05073810634597551
134.03544235229492,4252,1906,98.16357421875,0.05567158794719094
136.14587831497192,4323,1946,98.2014389038086,0.057033562244521246
138.23117017745972,4409,1984,97.93638610839844,0.06269336276453198
140.32317185401917,4508,2018,97.63346862792969,0.0762940097034135
142.36717081069946,4580,2052,96.9708480834961,0.08864291160806764
144.4591715335846,4671,2087,96.95191192626953,0.08924614416485155
146.57117986679077,4757,2126,96.25141906738281,0.11388163918692368
148.7019340991974,4858,2157,98.99658966064453,0.03334830561813672
150.76814103126526,4947,2198,98.9397964477539,0.03518051953781712
152.89501094818115,5054,2225,98.95872497558594,0.03782515579658828
155.0102345943451,5137,2265,99.07231903076172,0.030260345002339258
157.1031997203827,5225,2298,99.0155258178711,0.03130248048903815
159.23917388916016,5300,2331,99.09125518798828,0.02648666230323402
161.37322235107422,5384,2357,99.1480484008789,0.027816468296469287
163.4711787700653,5441,2385,99.1859130859375,0.026573656742723502
165.61988067626953,5513,2414,99.1480484008789,0.03564941970323163
167.7551712989807,5584,2455,99.05339050292969,0.03147548189489261
169.87528204917908,5670,2489,99.09125518798828,0.029757021917897298
171.94007802009583,5735,2525,99.11018371582031,0.02725675509941599
174.05912232398987,5825,2553,99.1859130859375,0.025294840756288024
176.19041299819946,5918,2589,99.11018371582031,0.026327581654134017
178.25387120246887,5979,2624,99.24271392822266,0.026000433252401724
180.35517644882202,6052,2660,99.16698455810547,0.025711934247602073
182.4343900680542,6147,2684,99.12911987304688,0.026136291965709223
184.55223536491394,6221,2720,99.12911987304688,0.027668617677649988
186.6191689968109,6289,2754,99.16698455810547,0.02646388039358925
188.7338285446167,6362,2785,99.2237777709961,0.025369151352308193
190.79445457458496,6434,2814,99.1859130859375,0.025571128596294734
