idx,CommunicationRound,TimeCost
3,0,6.878351449966431
3,1,0.8575897216796875
3,2,Error,1.0897970072437184
3,3,Error,1.5645657534481847
3,4,0.47685885429382324
3,5,Error,1.6072379654448317
3,6,Error,1.371549385677173
3,7,Error,1.164197708736668
3,8,Error,1.2700171022503493
3,9,Error,0.12491591948205683
3,10,0.4533984661102295
3,11,0.6585900783538818
3,12,0.5749967098236084
3,13,0.7425200939178467
3,14,Error,1.1954429009916674
3,15,Error,1.8579795495392812
3,16,Error,0.7393855683170649
3,17,0.6014575958251953
3,18,Error,1.919726976872028
3,19,Error,0.03795574271140688
3,20,Error,1.522287196913758
3,21,Error,0.8785554450813616
3,22,Error,0.7977220408851772
3,23,Error,0.17181184529896626
3,24,Error,1.7812761466845777
3,25,Error,0.2944394438514431
3,26,Error,0.036428974244756766
3,27,0.6403751373291016
3,28,Error,1.082954598495199
3,29,Error,0.536842722530803
3,30,0.5799846649169922
3,31,Error,0.5856795351732648
3,32,Error,1.3338533971090072
3,33,Error,1.3820262839561976
3,34,Error,0.05961372768730883
3,35,Error,0.25071391058289283
3,36,Error,0.5848512187704973
3,37,0.7277631759643555
3,38,0.4342801570892334
3,39,Error,1.1996879868763395
3,40,0.6837246417999268
3,41,0.534602165222168
3,42,Error,1.3288915119914817
3,43,0.6469473838806152
3,44,0.5277993679046631
3,45,Error,1.721056863191431
3,46,Error,0.44259162432653537
3,47,Error,1.1007594548440838
3,48,Error,0.5723705740288197
3,49,Error,1.610973886515673
3,50,Error,0.6559822607363474
3,51,Error,0.23336364909875748
3,52,Error,1.0986594115479498
3,53,0.4409761428833008
3,54,Error,2.4907052121055906
3,55,Error,0.09335716899769049
3,56,Error,0.948377102692656
3,57,0.6107358932495117
3,58,0.3613545894622803
3,59,Error,0.241200271846215
3,60,Error,2.219060993902322
3,61,0.5959372520446777
3,62,Error,1.6945999023099887
3,63,Error,0.7579105524246691
3,64,Error,0.8136130955556796
3,65,Error,1.1475692339875092
3,66,0.42433929443359375
3,67,0.611515998840332
3,68,Error,1.7853655923990535
3,69,0.40988969802856445
3,70,0.9704506397247314
3,71,Error,0.897736679908959
3,72,0.5321509838104248
3,73,Error,1.165554823769305
3,74,0.9087131023406982
3,75,Error,1.6691866886630047
3,76,0.4228529930114746
3,77,Error,0.5921577338506312
3,78,Error,1.2537748016841639
3,79,Error,0.44717817799083354
3,80,0.509005069732666
3,81,Error,0.7092868981801047
3,82,Error,0.2495004326564297
3,83,0.48080921173095703
3,84,Error,1.105578056118494
3,85,Error,1.2286436027451515
3,86,0.5526566505432129
3,87,Error,0.5653232163522751
3,88,0.6734497547149658
3,89,Error,0.7051039117904057
3,90,Error,1.2241162857649832
3,91,0.7169046401977539
3,92,Error,1.2388108337155517
3,93,Error,0.8094354414735361
3,94,0.420459508895874
3,95,0.4983794689178467
3,96,Error,0.9179801498469291
3,97,Error,1.1165755901783623
3,98,0.4496653079986572
3,99,0.36881518363952637
3,100,Error,0.12411724839458171
3,101,Error,1.2647652344172513
3,102,Error,0.9050142552834477
3,103,Error,0.6840570460004015
3,104,Error,0.7012173205268347
3,105,0.7030134201049805
3,106,Error,0.4109448521846116
3,107,Error,0.3702615479764629
3,108,Error,1.7614508249025589
3,109,Error,0.7008561273130893
3,110,0.5704066753387451
3,111,0.5450949668884277
3,112,Error,1.4521694388794262
3,113,Error,1.0271431881605202
3,114,Error,0.6646663894357171
3,115,Error,0.1710151979217513
3,116,0.5315253734588623
3,117,Error,1.0623213693237006
3,118,Error,0.25695817114423736
3,119,Error,0.702986177219486
3,120,Error,0.08194509174702863
3,121,0.5748264789581299
3,122,0.3597841262817383
3,123,Error,0.47976582438497095
3,124,0.49327826499938965
3,125,Error,0.5379410674696103
3,126,Error,0.24824822214295356
3,127,Error,0.47120753541324445
3,128,0.4396851062774658
3,129,Error,0.27812509578574773
3,130,Error,0.546765562697654
3,131,Error,1.387513966926259
3,132,0.4871847629547119
3,133,0.30147767066955566
3,134,0.37248969078063965
3,135,Error,0.2714896492294049
3,136,0.28025388717651367
3,137,Error,0.49148340507833105
3,138,Error,0.23923086459067736
3,139,Error,0.6341903932784994
3,140,Error,1.1807483717556666
3,141,Error,1.161068775069542
3,142,0.3278770446777344
3,143,Error,1.220405817313811
3,144,Error,1.2245223933697118
3,145,Error,0.054346476096580214
3,146,Error,1.226081483795584
3,147,0.4189879894256592
3,148,0.5901710987091064
3,149,0.3601987361907959
3,150,Error,0.6625792804099826
3,151,0.22241592407226562
3,152,Error,0.36871062785183395
3,153,Error,0.9638651848903634
3,154,Error,0.18181313371149846
3,155,Error,0.7271129069744706
3,156,Error,0.648935113304444
3,157,Error,0.7637404008082496
3,158,Error,0.5163493290790191
3,159,0.4800417423248291
3,160,0.3660242557525635
3,161,0.4871857166290283
3,162,Error,0.564816777392199
3,163,Error,1.1345462013265069
3,164,Error,0.019673615925202892
3,165,Error,0.6660814144245931
3,166,0.429490327835083
3,167,0.5255355834960938
3,168,0.3022477626800537
3,169,Error,0.6989980517508542
3,170,Error,1.2695301177891458
3,171,Error,0.29912381799519067
3,172,Error,0.5881881605106306
3,173,Error,1.296101953246803
3,174,Error,0.7965244021202434
3,175,Error,0.34022158156285154
3,176,Error,0.9122249132680128
3,177,0.46837306022644043
3,178,Error,0.7713578323546054
3,179,0.30383920669555664
3,180,Error,0.3123938519646774
3,181,Error,0.9231814295692763
3,182,Error,0.04039683256331633
3,183,0.49942517280578613
3,184,Error,0.4271566579319198
3,185,0.5957446098327637
3,186,Error,1.567494658841864
3,187,0.43001818656921387
3,188,0.3859069347381592
3,189,Error,0.5517605620134565
3,190,0.2813899517059326
3,191,Error,0.805992196733513
3,192,Error,1.2935544835878185
3,193,Error,0.8936038125939767
3,194,Error,0.7223685958574629
3,195,0.512965202331543
3,196,Error,0.06027939902457251
3,197,0.308351993560791
3,198,0.6704800128936768
3,199,Error,0.6354161010279777
3,200,Error,0.1084993868387441
3,201,Error,0.5710188383981223
3,202,Error,1.4511546589511153
3,203,0.4626157283782959
3,204,0.500927209854126
3,205,0.46124696731567383
3,206,0.38341641426086426
3,207,0.2641479969024658
3,208,0.4484090805053711
3,209,0.25049638748168945
3,210,Error,0.881761363018984
3,211,0.24558639526367188
3,212,0.3578178882598877
3,213,Error,0.379164686691102
3,214,0.3258967399597168
3,215,Error,0.2801554745940463
3,216,Error,0.6661170483993207
3,217,0.5441155433654785
3,218,Error,0.10351499904018656
3,219,0.49004054069519043
3,220,0.21564960479736328
3,221,Error,0.5879219160078599
3,222,Error,0.3620298686252375
3,223,Error,0.21665016239265317
3,224,Error,0.8110183402475153
3,225,0.2956831455230713
3,226,Error,0.5008183487053155
3,227,Error,0.743144450265419
3,228,Error,0.5671234029599325
3,229,Error,0.03464371090753788
3,230,0.43526649475097656
3,231,0.5077738761901855
3,232,0.29030370712280273
3,233,0.32204556465148926
3,234,0.4267857074737549
3,235,0.3765676021575928
3,236,0.37137937545776367
3,237,0.3555426597595215
3,238,Error,0.43635606043764524
3,239,Error,0.4204023433567134
3,240,Error,0.7576852137866639
3,241,Error,0.18769396267296487
3,242,Error,1.4569984755051448
3,243,0.40445470809936523
3,244,Error,1.5461838033024597
3,245,Error,0.1680695188259749
3,246,Error,0.8953550393379133
3,247,Error,0.314963633881332
3,248,Error,0.988879096791163
3,249,Error,0.10793552424338758
3,250,0.2611095905303955
3,251,Error,0.3196507587680271
3,252,Error,0.43949106370046226
3,253,0.46217846870422363
3,254,Error,0.2603081570668988
3,255,Error,0.9946379123176834
3,256,Error,0.2555408450801904
3,257,Error,0.023070839619290164
3,258,Error,1.004719014893199
3,259,Error,1.161165829117055
3,260,0.43637681007385254
3,261,Error,0.37640932865463245
3,262,0.3470900058746338
3,263,0.24864912033081055
3,264,0.28111815452575684
3,265,0.4483802318572998
3,266,Error,0.020211844433202165
3,267,Error,0.14761330844645346
3,268,0.21217870712280273
3,269,Error,0.19298371782898527
3,270,Error,0.7693021091001575
3,271,0.522235631942749
3,272,0.2916431427001953
3,273,Error,1.0781461405170691
3,274,Error,0.5627358744028713
3,275,Error,0.9842710228629017
3,276,Error,0.9949408142600543
3,277,0.3550560474395752
3,278,Error,0.5813226546576737
3,279,Error,0.09610380374544643
3,280,Error,0.8976819582668775
3,281,0.23484325408935547
3,282,Error,1.1659293628972842
3,283,Error,0.8424451938358448
3,284,Error,0.08535110691117698
3,285,Error,0.28579198557641
3,286,Error,0.9414543934449671
3,287,Error,0.047850658553107266
3,288,Error,1.1639350477544894
3,289,Error,0.7588946127122125
3,290,Error,0.48545262946342044
3,291,0.4825093746185303
3,292,0.3298056125640869
3,293,0.3305387496948242
3,294,0.36640381813049316
3,295,Error,0.33521354544576476
3,296,0.41167593002319336
3,297,Error,0.18394134834443648
3,298,0.28136277198791504
3,299,Error,0.39339364170580193
3,300,Error,0.39623273073937343
3,301,Error,0.8565046491000725
3,302,0.559661865234375
