idx,CommunicationRound,TimeCost
8,0,Error,10.620130660247275
8,1,Error,0.5885727477390009
8,2,Error,0.14315536531897344
8,3,Error,0.14035671143914552
8,4,Error,0.1648812394605288
8,5,Error,0.03826447024404346
8,6,Error,0.21090790539437676
8,7,Error,0.22927201676797135
8,8,Error,0.40151937019854916
8,9,Error,0.166111096971297
8,10,Error,0.6254066155581767
8,11,Error,0.3133723392782064
8,12,Error,0.2149877174223386
8,13,Error,0.055894461832776896
8,14,Error,0.248286201522328
8,15,Error,0.2649373049529372
8,16,Error,0.5014810434252867
8,17,Error,0.13420537720865283
8,18,Error,0.06194149060643361
8,19,Error,0.0717129318455144
8,20,Error,0.39912208937253185
8,21,Error,0.36801251623075987
8,22,Error,0.379076872966221
8,23,Error,0.03461701617700425
8,24,Error,0.008758311966622426
8,25,Error,0.046565960673134815
8,26,Error,0.24634338630676794
8,27,Error,0.46820094564808884
8,28,Error,0.36819322916687697
8,29,Error,0.20744176160827663
8,30,0.18586397171020508
8,31,Error,0.3336880491420998
8,32,Error,0.2916328773727141
8,33,Error,0.35136606544077464
8,34,Error,0.2829630467923272
8,35,Error,0.1850243052032957
8,36,Error,0.4919941477992851
8,37,0.19346284866333008
8,38,Error,0.16450257232009435
