idx,CommunicationRound,TimeCost
8,0,7.708548545837402
8,1,0.6440348625183105
8,2,0.620786190032959
8,3,0.6112258434295654
8,4,0.6238393783569336
8,5,0.6281082630157471
8,6,0.6097984313964844
8,7,0.6280450820922852
8,8,Error,0.13946434929886167
8,9,0.3299891948699951
8,10,0.39710378646850586
8,11,Error,0.6344354034192339
8,12,0.4172027111053467
8,13,0.3640885353088379
8,14,0.4513528347015381
8,15,0.4241962432861328
8,16,0.2654685974121094
8,17,0.3897056579589844
8,18,0.3032071590423584
8,19,0.3709089756011963
8,20,Error,0.5354875147246644
8,21,0.3140828609466553
8,22,0.312009334564209
8,23,0.32047343254089355
8,24,0.43856120109558105
8,25,Error,0.2731340910872965
8,26,0.22020745277404785
8,27,0.26639723777770996
8,28,0.25737667083740234
8,29,0.3884117603302002
8,30,0.25719642639160156
8,31,0.20990943908691406
8,32,0.41094326972961426
8,33,Error,0.32500669757884953
8,34,Error,0.47318666483797095
8,35,Error,0.16113539942551627
8,36,0.2540733814239502
8,37,0.24208426475524902
8,38,0.44118261337280273
8,39,0.2393798828125
8,40,Error,0.4679034802433967
8,41,0.3982236385345459
8,42,0.4838073253631592
8,43,0.34586143493652344
8,44,0.2933766841888428
8,45,0.23240184783935547
8,46,0.4221534729003906
8,47,0.24537348747253418
8,48,0.40412473678588867
8,49,0.27691197395324707
8,50,0.267733097076416
8,51,0.439971923828125
8,52,0.39589762687683105
8,53,0.30547523498535156
8,54,0.2957727909088135
8,55,0.24073576927185059
8,56,0.27597832679748535
8,57,0.46396780014038086
8,58,0.4370748996734619
8,59,0.32395243644714355
8,60,0.31171083450317383
8,61,0.3117530345916748
8,62,Error,0.9037694886475571
8,63,0.32445216178894043
8,64,0.19806647300720215
8,65,0.2793896198272705
8,66,0.36951541900634766
8,67,0.25821566581726074
8,68,0.46997761726379395
8,69,0.4859893321990967
8,70,0.409149169921875
8,71,0.37651538848876953
8,72,0.4587240219116211
8,73,0.21000456809997559
8,74,0.36278867721557617
8,75,0.4385995864868164
8,76,0.2819507122039795
8,77,0.3092782497406006
8,78,Error,0.43241136042699796
8,79,0.3523545265197754
8,80,0.28800344467163086
8,81,0.39669179916381836
8,82,0.29001569747924805
8,83,0.2518157958984375
8,84,0.25896120071411133
8,85,0.42190003395080566
8,86,Error,0.1000356259627961
8,87,0.33574557304382324
8,88,0.46512675285339355
8,89,Error,0.23435864287622143
8,90,0.2590324878692627
8,91,0.43242621421813965
8,92,0.2104952335357666
8,93,0.2297825813293457
8,94,Error,0.8126228341360981
8,95,Error,0.605612072097444
8,96,0.4780592918395996
8,97,0.44700098037719727
8,98,0.2655332088470459
8,99,0.39833712577819824
8,100,0.45519375801086426
8,101,Error,0.24681490998353223
8,102,0.21617650985717773
8,103,0.4948282241821289
8,104,0.49463796615600586
8,105,Error,0.6247658147745064
8,106,Error,0.4348180627836845
8,107,0.48247313499450684
8,108,Error,0.5020786093348448
8,109,0.39609479904174805
8,110,0.46715760231018066
8,111,0.2624361515045166
8,112,0.194810152053833
8,113,0.22245287895202637
8,114,0.36877942085266113
8,115,0.3532407283782959
8,116,0.4920976161956787
8,117,0.287062406539917
8,118,0.24985313415527344
8,119,0.2801473140716553
8,120,Error,1.0782307887308076
8,121,0.4056360721588135
8,122,0.36948609352111816
8,123,0.23393964767456055
8,124,Error,1.1563676540656316
8,125,0.25826239585876465
8,126,0.32581543922424316
8,127,0.32898449897766113
8,128,0.4728550910949707
8,129,0.2730543613433838
