idx,CommunicationRound,TimeCost
1,0,Error,64.5347328554284
1,1,Error,22.253405514028845
1,2,Error,14.18804482958671
1,3,Error,25.687361420980444
1,4,Error,8.675625782098326
1,5,Error,35.73961437631351
1,6,Error,12.02562194911919
1,7,Error,1.034506455098016
1,8,20.3378005027771
1,9,Error,26.2438355028314
1,10,Error,15.075599524858662
1,11,Error,21.68833093935993
1,12,Error,1.3256268959609598
1,13,Error,9.241802715191964
1,14,Error,25.81429242151027
1,15,Error,22.095839583695454
1,16,19.525146484375
1,17,Error,11.241568133845888
