idx,CommunicationRound,TimeCost
4,0,Error,39.30391699962609
4,1,3.995466947555542
4,2,5.035871982574463
4,3,6.942847013473511
4,4,Error,7.851735377037574
4,5,Error,6.304808377099572
4,6,8.188821077346802
4,7,Error,4.92221308283484
4,8,Error,7.234295701440307
4,9,Error,1.6113765589698166
4,10,Error,13.421580468164734
4,11,Error,11.266182698479785
4,12,9.138916969299316
4,13,0.6399857997894287
4,14,Error,0.9259264640998318
4,15,Error,3.692160528874374
4,16,Error,5.235048032086038
4,17,Error,0.2254058468227034
4,18,1.693634033203125
4,19,Error,4.6231026406939275
4,20,4.551841735839844
4,21,Error,4.772648647595499
4,22,Error,10.780259385694013
4,23,Error,1.0952622283670104
4,24,Error,9.462216397723687
4,25,Error,6.37289554980498
4,26,4.003122091293335
4,27,Error,0.7266941354098452
4,28,5.034757852554321
4,29,Error,11.51671625861332
4,30,Error,1.193170410071271
4,31,Error,9.676308249143462
4,32,Error,18.907068729654586
4,33,Error,0.14223864151226145
4,34,Error,7.039796858421928
4,35,Error,14.238410900873536
4,36,Error,12.913336544012207
4,37,6.3512043952941895
4,38,Error,18.36749682397199
4,39,Error,10.996239149082925
4,40,Error,20.68907377288397
4,41,9.928990602493286
4,42,Error,6.674122589883807
4,43,Error,6.483829471198445
4,44,Error,26.760849021841988
