idx,CommunicationRound,TimeCost
0,0,Error,22.13843103308761
0,1,Error,2.570420616122244
0,2,Error,2.724781925890742
0,3,Error,1.3259609925468705
0,4,Error,3.031545387903029
0,5,1.45084810256958
0,6,Error,2.7232127299224587
0,7,Error,2.3070451015007305
0,8,Error,1.0518070094463965
0,9,Error,1.9350250189942917
0,10,Error,2.861585986026366
0,11,Error,2.022435370464014
0,12,1.4672467708587646
0,13,Error,3.136899290056213
0,14,Error,1.2739153219344928
0,15,Error,1.766435040909662
0,16,Error,4.24959470915616
0,17,Error,0.932013842571528
0,18,Error,4.360572949332252
0,19,Error,2.7680087911214604
0,20,Error,0.38708411225970885
0,21,1.487748622894287
0,22,Error,1.099176812083037
0,23,Error,3.591362623685973
0,24,Error,1.9958253932367869
0,25,Error,0.5803944898883905
0,26,Error,1.8676872916611418
0,27,Error,4.318754436272101
0,28,Error,3.9454370551841755
0,29,Error,3.796746254595015
0,30,Error,4.420679203902387
0,31,Error,3.4539710177451868
0,32,Error,0.32682642119593375
0,33,Error,1.0800423523092348
0,34,Error,2.0214008740302534
0,35,Error,2.5770278670851923
0,36,Error,0.6929284957987312
0,37,Error,1.1120949438538321
0,38,Error,4.191610193297112
