idx,CommunicationRound,TimeCost
5,0,Error,8.669390870857315
5,1,Error,0.992992781511778
5,2,Error,0.015125926658184139
5,3,Error,0.20464613266557488
5,4,Error,1.4486768256238574
5,5,Error,2.102504192340317
5,6,Error,0.0655316567408925
5,7,Error,0.5624605952623695
5,8,Error,0.7460700977585809
5,9,Error,0.7732465292372515
5,10,0.7217700481414795
5,11,Error,2.033681926431507
5,12,1.0327012538909912
5,13,Error,0.2638270165578756
5,14,Error,0.09868678563559843
5,15,0.9418389797210693
5,16,0.3782327175140381
5,17,0.6219379901885986
5,18,0.5463953018188477
5,19,Error,0.8228685458771421
5,20,Error,0.4248221330867968
5,21,Error,0.7694340343029008
5,22,Error,0.6409828233681003
5,23,0.7447843551635742
5,24,Error,2.0920357212927616
5,25,Error,0.2272902229163515
5,26,Error,0.7338526922422083
5,27,Error,1.5966468065650703
5,28,0.8566727638244629
5,29,Error,0.4297850532687456
5,30,Error,0.8423423447784536
5,31,Error,0.32814432630098217
5,32,Error,0.7416815953099926
5,33,Error,0.11997362422260434
5,34,Error,1.230094745423378
5,35,Error,0.25613811691234606
5,36,Error,0.14757642869933013
5,37,Error,1.2781780540552397
5,38,0.6593880653381348
5,39,Error,0.49556491803754743
5,40,Error,1.2569116929549955
5,41,Error,0.887929481082781
5,42,Error,0.37989234389159465
5,43,Error,1.463320193225832
5,44,Error,0.9364526781171344
5,45,Error,1.0834892149514603
5,46,Error,1.3876414080500592
5,47,0.745490312576294
5,48,Error,1.3549386885168617
5,49,Error,0.858582589489952
5,50,0.5185136795043945
5,51,Error,0.6422619941612057
5,52,0.6236214637756348
5,53,Error,0.8364132848912569
5,54,Error,1.9665390977604855
5,55,Error,0.21647739614137648
5,56,Error,0.534302413703433
5,57,0.5158004760742188
5,58,Error,2.141410854181366
5,59,0.8636798858642578
5,60,Error,1.8806660705900464
5,61,Error,1.1551244919024732
5,62,0.8695545196533203
5,63,0.8874499797821045
5,64,Error,1.430782337212003
5,65,0.9147675037384033
5,66,0.7143826484680176
5,67,Error,1.0196980884576856
5,68,Error,2.223746585498375
5,69,Error,1.1773497567581552
5,70,Error,0.15370967656766454
5,71,Error,1.3076432961779596
5,72,1.122577428817749
5,73,0.4853358268737793
5,74,0.4808683395385742
5,75,Error,0.7368213922734642
5,76,0.6404640674591064
5,77,Error,0.31897909263955226
5,78,0.6782562732696533
5,79,0.9331159591674805
5,80,Error,1.7676931437597454
5,81,Error,1.6424504183481412
5,82,Error,0.5783805059442672
5,83,Error,0.10979671600435154
5,84,Error,1.8299064846422826
5,85,0.5837192535400391
5,86,0.42981958389282227
5,87,0.7511146068572998
5,88,Error,0.8458566362752135
5,89,Error,1.6583638602445812
5,90,0.5359368324279785
5,91,Error,2.0555412203812917
5,92,Error,1.1163485711133307
5,93,Error,0.5426449734301119
5,94,Error,1.0438492734288463
5,95,Error,0.9780986934203297
5,96,Error,0.6087026664539177
5,97,Error,1.4900677240390507
5,98,0.5530822277069092
5,99,Error,0.7011625686745421
5,100,0.5196480751037598
5,101,Error,0.3081263051191297
5,102,Error,2.0770636696095903
5,103,0.6932523250579834
5,104,0.5169599056243896
5,105,Error,0.27973708020995597
5,106,Error,1.1498181514112042
5,107,0.7088677883148193
5,108,0.7543284893035889
5,109,0.629603385925293
5,110,0.6295816898345947
5,111,Error,0.32327610905731985
5,112,Error,1.3765227999232847
5,113,Error,1.1264607460233893
5,114,Error,0.0005040153305147932
5,115,Error,1.0053538842584997
5,116,Error,1.022401335702471
5,117,Error,0.1262579079558059
5,118,Error,0.20608099381798956
5,119,Error,1.4964320281091306
5,120,Error,0.44017567915943634
5,121,Error,1.1195315831088704
5,122,Error,1.6524830597269182
5,123,0.6860599517822266
