idx,CommunicationRound,TimeCost
3,0,25.40548086166382
3,1,11.600684404373169
3,2,Error,25.72179886907871
3,3,Error,25.871704950407008
3,4,11.08441948890686
3,5,Error,33.18298833340164
3,6,Error,29.562041724753282
3,7,Error,20.8749217479812
3,8,Error,24.021679142744485
3,9,Error,2.9864660931523033
3,10,13.979400873184204
3,11,10.60797905921936
3,12,12.214866638183594
3,13,10.740549325942993
3,14,Error,23.02820031344279
3,15,Error,32.2081613844191
3,16,Error,14.012701436768078
3,17,13.907453298568726
3,18,Error,32.121616720459414
3,19,Error,1.0560170341760362
3,20,Error,19.24128993379986
3,21,Error,25.144041152839595
