idx,CommunicationRound,TimeCost
7,0,7.0583624839782715
7,1,Error,1.8585711318489342
7,2,Error,1.7934458761664553
7,3,Error,2.543295080361022
7,4,1.2530438899993896
7,5,1.3912711143493652
7,6,Error,1.0294379202365678
7,7,Error,0.8278985080513562
7,8,1.3730316162109375
7,9,Error,1.2695122713208784
7,10,1.1768155097961426
7,11,1.238992691040039
7,12,Error,2.1028770887279857
7,13,Error,1.283868374505935
7,14,Error,3.307691858296501
7,15,1.205988883972168
7,16,Error,0.849882406611749
7,17,Error,1.6726494249615178
7,18,Error,2.781288197236004
7,19,Error,1.3532071375656634
7,20,1.393101692199707
7,21,Error,0.5855948450407866
7,22,Error,2.358715926661419
7,23,Error,3.5859827129084514
7,24,1.3602466583251953
7,25,1.4060521125793457
7,26,1.3271713256835938
7,27,1.2122023105621338
7,28,Error,3.4606565040111974
7,29,Error,0.9781445766263156
7,30,1.292600154876709
7,31,Error,3.0748854182430567
7,32,Error,3.771883509853775
7,33,Error,2.2751726838387607
7,34,Error,2.675134454677219
7,35,Error,2.1027167337438932
7,36,Error,0.406738797501308
7,37,1.3959295749664307
7,38,Error,2.3748264865574296
7,39,Error,3.4471204994287534
7,40,Error,0.7450625132798033
7,41,1.4000003337860107
7,42,Error,0.24335328034322293
7,43,1.4157238006591797
7,44,1.3749032020568848
7,45,Error,4.054766917556829
7,46,Error,3.1351394171782867
7,47,1.374737024307251
7,48,Error,2.1258304583109395
7,49,Error,2.1631624773932376
7,50,1.4640247821807861
7,51,Error,1.9805411030320286
7,52,1.367488145828247
7,53,1.1761133670806885
7,54,Error,1.080520086394299
7,55,Error,0.6122687860724655
7,56,1.2194430828094482
7,57,Error,3.304792715765697
7,58,Error,3.5260064987818356
7,59,Error,0.37016738735150423
7,60,1.3791882991790771
7,61,1.4366004467010498
7,62,1.2252106666564941
7,63,Error,1.9446158543900087
7,64,Error,3.687115129447794
7,65,1.3983478546142578
7,66,Error,0.08547192023554484
7,67,1.3386647701263428
