idx,CommunicationRound,TimeCost
7,0,17.791183948516846
7,1,Error,8.895611241807735
7,2,6.024905681610107
7,3,6.053059101104736
7,4,6.048824787139893
7,5,5.949582815170288
7,6,6.130925893783569
7,7,6.1471922397613525
7,8,5.980976819992065
7,9,6.085321426391602
7,10,6.128666400909424
7,11,6.13018274307251
7,12,Error,17.766782955188678
7,13,6.01170539855957
7,14,6.096635341644287
7,15,6.086935520172119
7,16,6.045971870422363
7,17,5.992334365844727
7,18,Error,12.468637357924912
7,19,Error,3.7617205344937226
7,20,6.082828760147095
