idx,CommunicationRound,TimeCost
0,0,18.700838088989258
0,1,5.352753400802612
0,2,5.04834246635437
0,3,4.811139822006226
0,4,5.233673334121704
0,5,4.205688238143921
0,6,5.377343416213989
0,7,Error,14.040998306984658
0,8,6.57498574256897
0,9,Error,0.3279995074846205
0,10,Error,4.390096527597474
0,11,Error,10.537852253933078
0,12,7.4931066036224365
0,13,7.485448837280273
0,14,5.514430046081543
0,15,7.222351551055908
0,16,8.103703737258911
0,17,6.493149995803833
0,18,7.465221405029297
0,19,Error,13.425422218420648
0,20,7.728169679641724
0,21,5.950616836547852
0,22,Error,4.001519658217268
0,23,6.131978988647461
0,24,6.817118406295776
0,25,7.995103359222412
0,26,7.715719938278198
0,27,7.667617321014404
0,28,5.745964288711548
0,29,6.58223557472229
0,30,Error,14.807690693122385
0,31,5.923375844955444
0,32,Error,11.373548312200436
0,33,5.711614608764648
0,34,4.805109262466431
0,35,4.500462055206299
0,36,6.658970832824707
0,37,7.470243692398071
0,38,7.234986066818237
0,39,6.152456283569336
0,40,7.523711681365967
0,41,5.891113042831421
0,42,5.4100353717803955
0,43,Error,1.9368642299115526
0,44,7.466627836227417
0,45,5.80902361869812
0,46,5.5986504554748535
0,47,5.733129978179932
0,48,Error,2.5401541379497137
0,49,6.920127868652344
0,50,Error,13.521241332668573
0,51,Error,19.324299317289448
0,52,7.531480073928833
0,53,Error,0.8671060074737724
0,54,7.1121666431427
0,55,4.675689697265625
0,56,4.432740926742554
0,57,Error,9.51194515764212
0,58,7.178377628326416
0,59,7.369418621063232
0,60,7.392396450042725
0,61,5.179148435592651
0,62,4.249521255493164
0,63,Error,3.6291640139310086
0,64,4.149281024932861
0,65,4.652269124984741
0,66,7.061144590377808
0,67,7.4404332637786865
0,68,Error,0.7844245403563335
0,69,5.9567711353302
0,70,4.846892356872559
0,71,6.828011989593506
0,72,5.5885419845581055
