idx,CommunicationRound,TimeCost
3,0,10.621217012405396
3,1,4.662437438964844
3,2,4.575632333755493
3,3,4.743823051452637
3,4,4.7467992305755615
3,5,4.729012489318848
3,6,4.612468242645264
3,7,4.660073280334473
3,8,4.619429588317871
3,9,4.710764408111572
3,10,4.703897476196289
3,11,4.672034740447998
3,12,4.613743543624878
3,13,4.625360727310181
3,14,4.80622410774231
3,15,4.794963836669922
3,16,4.74914288520813
3,17,4.685340642929077
3,18,4.814520597457886
3,19,4.8775506019592285
3,20,4.839486360549927
3,21,4.786677122116089
3,22,4.75239896774292
3,23,4.995722532272339
3,24,4.7970640659332275
3,25,4.893459796905518
3,26,4.730661153793335
3,27,4.930003643035889
3,28,4.79319167137146
3,29,4.766039848327637
3,30,4.826009511947632
3,31,4.747919321060181
3,32,4.832144737243652
3,33,4.7480480670928955
3,34,4.765544652938843
3,35,4.653881549835205
3,36,4.785630226135254
3,37,4.8052051067352295
3,38,4.853998184204102
3,39,4.787459850311279
3,40,4.8067626953125
3,41,4.685165643692017
3,42,4.724414348602295
3,43,4.891950368881226
3,44,4.732032060623169
3,45,4.778356552124023
3,46,4.786113500595093
3,47,4.817846775054932
3,48,4.7170515060424805
3,49,4.797873497009277
3,50,4.7264251708984375
3,51,4.653338670730591
3,52,4.748263359069824
3,53,4.674270868301392
3,54,4.761828422546387
3,55,4.710097789764404
3,56,4.881758213043213
3,57,4.796050786972046
3,58,4.736095905303955
3,59,4.721063137054443
3,60,4.736392259597778
3,61,4.592865705490112
