WallTime,ModelIterations,CommunicationRound,TestAccuracy,Loss
1.9073486328125e-06,0,0,0.9466111063957214,2.457750493042038
3.512436866760254,0,0,0.9466111063957214,2.457750493042038
5.605561971664429,0,0,0.9466111063957214,2.457750493042038
7.701205015182495,0,0,0.9466111063957214,2.457750493042038
9.766293287277222,0,0,0.9466111063957214,2.457750493042038
11.796900987625122,0,0,0.9466111063957214,2.457750493042038
13.82467532157898,0,0,0.9466111063957214,2.457750493042038
15.854214906692505,0,0,0.9466111063957214,2.457750493042038
17.885024070739746,0,0,0.9466111063957214,2.457750493042038
19.91421914100647,0,0,0.9466111063957214,2.457750493042038
21.94443941116333,0,0,0.9466111063957214,2.457750493042038
23.972902297973633,0,0,0.9466111063957214,2.457750493042038
26.00248956680298,0,0,0.9466111063957214,2.457750493042038
28.032792568206787,0,0,0.9466111063957214,2.457750493042038
30.06216835975647,0,0,0.9466111063957214,2.457750493042038
32.0926558971405,0,0,0.9466111063957214,2.457750493042038
34.13941192626953,0,0,0.9466111063957214,2.457750493042038
36.1695237159729,1,0,70.06815338134766,1.773784451365798
38.23336386680603,1,0,70.06815338134766,1.773784451365798
40.26472091674805,1,0,70.06815338134766,1.773784451365798
42.29385805130005,1,0,70.06815338134766,1.773784451365798
44.35872220993042,1,0,70.06815338134766,1.773784451365798
46.389305114746094,1,0,70.06815338134766,1.773784451365798
48.41821837425232,1,0,70.06815338134766,1.773784451365798
50.448830366134644,2,0,70.06815338134766,1.7836757270793477
52.57468342781067,2,0,70.06815338134766,1.7836757270793477
54.621702909469604,2,0,70.06815338134766,1.7836757270793477
56.65229606628418,2,0,70.06815338134766,1.7836757270793477
58.68204379081726,2,0,70.06815338134766,1.7836757270793477
60.71092748641968,2,0,70.06815338134766,1.7836757270793477
62.74108028411865,2,0,70.06815338134766,1.7836757270793477
64.80643272399902,2,0,70.06815338134766,1.7836757270793477
66.83553290367126,2,0,70.06815338134766,1.7836757270793477
68.86562013626099,2,0,70.06815338134766,1.7836757270793477
70.89640426635742,2,0,70.06815338134766,1.7836757270793477
72.92428183555603,3,0,42.25672149658203,1.953604059414469
74.97192311286926,3,0,42.25672149658203,1.953604059414469
77.00164103507996,3,0,42.25672149658203,1.953604059414469
79.03269672393799,3,0,42.25672149658203,1.953604059414469
81.09916353225708,3,0,42.25672149658203,1.953604059414469
83.14827299118042,3,0,42.25672149658203,1.953604059414469
85.17732000350952,3,0,42.25672149658203,1.953604059414469
87.20932054519653,3,0,42.25672149658203,1.953604059414469
89.23901319503784,4,0,42.25672149658203,1.956766819467134
91.28529286384583,4,0,42.25672149658203,1.956766819467134
93.31261849403381,5,0,20.88224220275879,2.582721226229073
95.36088156700134,5,0,20.88224220275879,2.582721226229073
97.38967108726501,6,0,72.77546691894531,2.319100884563406
99.43605327606201,6,0,72.77546691894531,2.319100884563406
101.465261220932,6,0,72.77546691894531,2.319100884563406
103.49362468719482,9,0,65.99772644042969,2.4999898337406083
105.54067969322205,9,0,65.99772644042969,2.4999898337406083
107.56964540481567,9,0,65.99772644042969,2.4999898337406083
109.60031914710999,9,0,65.99772644042969,2.4999898337406083
111.62949013710022,9,0,65.99772644042969,2.4999898337406083
113.65991139411926,10,0,50.549034118652344,3.1289248262468226
115.7078607082367,10,0,50.549034118652344,3.1289248262468226
117.75644087791443,10,0,50.549034118652344,3.1289248262468226
119.78564882278442,10,0,50.549034118652344,3.1289248262468226
121.81634259223938,11,0,22.737600326538086,3.116714340191728
123.8625659942627,11,0,22.737600326538086,3.116714340191728
125.91207790374756,11,0,22.737600326538086,3.116714340191728
